FIPS,State,County,"Food, Water and Amenities Score"
22075,LA,Plaquemines,47.96355672234763
54035,WV,Jackson,47.9510013074036
16003,ID,Adams,47.94652480054974
18055,IN,Greene,47.94585495183317
5045,AR,Faulkner,47.93371150287046
37151,NC,Randolph,47.930253406852465
26141,MI,Presque Isle,47.91568250257296
55103,WI,Richland,47.914500481289366
46073,SD,Jerauld,47.907391514671815
18035,IN,Delaware,47.90711200015816
39079,OH,Jackson,47.885795903493005
47017,TN,Carroll,47.850987015030924
48019,TX,Bandera,47.84989753743069
29175,MO,Randolph,47.84876133330974
20181,KS,Sherman,47.84032718401489
30045,MT,Judith Basin,47.834560990020805
39139,OH,Richland,47.82016596937451
49009,UT,Daggett,47.796444387317905
46047,SD,Fall River,47.77656464650173
39119,OH,Muskingum,47.76885416576239
54099,WV,Wayne,47.76217518590459
28073,MS,Lamar,47.75327648066268
48125,TX,Dickens,47.74498679526283
40119,OK,Payne,47.73176653637314
31117,NE,McPherson,47.71498005179252
17171,IL,Scott,47.7148529889209
8099,CO,Prowers,47.713251742323536
54105,WV,Wirt,47.690739575711525
22109,LA,Terrebonne,47.660285402367215
1037,AL,Coosa,47.648006064272245
1009,AL,Blount,47.636644707056135
45089,SC,Williamsburg,47.6320864332094
30075,MT,Powder River,47.629735167780254
47049,TN,Fentress,47.6270302293444
26151,MI,Sanilac,47.62235211899079
40097,OK,Mayes,47.619145212956546
37105,NC,Lee,47.61352626968851
4009,AZ,Graham,47.58297182498392
29171,MO,Putnam,47.56854624891897
18075,IN,Jay,47.56120301891984
22045,LA,Iberia,47.559007908880446
51173,VA,Smyth,47.52894300804542
48365,TX,Panola,47.49384539601514
28057,MS,Itawamba,47.49308602184878
48213,TX,Henderson,47.49253999058068
31041,NE,Custer,47.49224589116899
22019,LA,Calcasieu,47.48869069321966
2240,AK,Southeast Fairbanks,47.47975689586679
37051,NC,Cumberland,47.47542839992264
29075,MO,Gentry,47.47049698566087
21161,KY,Mason,47.45493099641772
5061,AR,Howard,47.438215058295114
48313,TX,Madison,47.418743694947665
48093,TX,Comanche,47.4070496005995
13255,GA,Spalding,47.40165395379702
21107,KY,Hopkins,47.398016197670664
51077,VA,Grayson,47.39250680739624
21089,KY,Greenup,47.389125440108394
21169,KY,Metcalfe,47.38794871429799
17175,IL,Stark,47.38397095400714
1043,AL,Cullman,47.36388918307524
47039,TN,Decatur,47.35896984188996
13075,GA,Cook,47.34010717353825
26033,MI,Chippewa,47.33129838253253
26145,MI,Saginaw,47.324081071208305
48087,TX,Collingsworth,47.32354305666258
48503,TX,Young,47.30748547685585
13267,GA,Tattnall,47.30107081552058
21181,KY,Nicholas,47.27482010869342
28149,MS,Warren,47.26370983995723
37123,NC,Montgomery,47.25925217295835
54055,WV,Mercer,47.24385836501506
48467,TX,Van Zandt,47.243400854651874
37193,NC,Wilkes,47.22273865992481
26069,MI,Iosco,47.21377129865624
6105,CA,Trinity,47.2115476648095
45031,SC,Darlington,47.187613206087136
18095,IN,Madison,47.183443594630944
45073,SC,Oconee,47.18178418995642
51520,VA,Bristol,47.17809928772732
37005,NC,Alleghany,47.16085701649849
20205,KS,Wilson,47.157361772083476
18155,IN,Switzerland,47.14289777664094
29001,MO,Adair,47.13739001834985
51111,VA,Lunenburg,47.134065612767415
28087,MS,Lowndes,47.12260838798756
27125,MN,Red Lake,47.0824126821403
48135,TX,Ector,47.06962927626815
35059,NM,Union,47.04845711656377
39111,OH,Monroe,46.98086091205383
37017,NC,Bladen,46.97720316485223
46009,SD,Bon Homme,46.97647690794713
48431,TX,Sterling,46.95378028896847
45011,SC,Barnwell,46.94796181943918
2185,AK,North Slope,46.936866785621625
18009,IN,Blackford,46.91503422479091
5009,AR,Boone,46.90958971726923
37073,NC,Gates,46.90456536804649
54019,WV,Fayette,46.86368547154936
37061,NC,Duplin,46.85006625113776
18143,IN,Scott,46.84801888309122
48000,,,46.8335148854606
30023,MT,Deer Lodge,46.828366734076475
48041,TX,Brazos,46.82111633898697
48483,TX,Wheeler,46.79478744044687
29055,MO,Crawford,46.79260159033335
37177,NC,Tyrrell,46.77921901206463
13025,GA,Brantley,46.7784532886781
51185,VA,Tazewell,46.77678271505652
13005,GA,Bacon,46.74170027420214
39087,OH,Lawrence,46.74065467137305
41035,OR,Klamath,46.71042535650981
47109,TN,McNairy,46.7064265221639
35017,NM,Grant,46.69317914097096
21155,KY,Marion,46.68167781623076
26071,MI,Iron,46.6707311373903
6011,CA,Colusa,46.67019558587903
17051,IL,Fayette,46.6552002976817
48395,TX,Robertson,46.64107999730016
8043,CO,Fremont,46.639320055916926
31095,NE,Jefferson,46.63136004186777
51057,VA,Essex,46.60871677114678
13293,GA,Upson,46.605580810267085
20089,KS,Jewell,46.57295319963088
47071,TN,Hardin,46.56276400048964
48145,TX,Falls,46.553362093790945
1021,AL,Chilton,46.55128202682694
48253,TX,Jones,46.52994338456356
54063,WV,Monroe,46.52665997530979
13037,GA,Calhoun,46.526066151232705
39101,OH,Marion,46.51971225024657
39007,OH,Ashtabula,46.51815566874387
51117,VA,Mecklenburg,46.509500470930874
21011,KY,Bath,46.5034931363109
26007,MI,Alpena,46.49648776387979
13061,GA,Clay,46.49511336242372
8025,CO,Crowley,46.48423848426405
30073,MT,Pondera,46.48228967792231
21003,KY,Allen,46.45393575256981
36057,NY,Montgomery,46.44493026540444
38033,ND,Golden Valley,46.41509098102368
21125,KY,Laurel,46.40728063549574
28025,MS,Clay,46.40054848175435
1031,AL,Coffee,46.39805140457659
29133,MO,Mississippi,46.39739528290258
31075,NE,Grant,46.397338083228234
47057,TN,Grainger,46.367617095974175
1097,AL,Mobile,46.354457608266
1077,AL,Lauderdale,46.34726645874113
31123,NE,Morrill,46.33347156722299
22101,LA,St. Mary,46.332142645548466
48117,TX,Deaf Smith,46.33164093237432
13309,GA,Wheeler,46.311947042907555
26121,MI,Muskegon,46.31018154044188
21099,KY,Hart,46.30977331265514
47183,TN,Weakley,46.298033083629605
37091,NC,Hertford,46.28176349399408
51620,VA,Franklin,46.2766993919683
1007,AL,Bibb,46.265774349447334
4007,AZ,Gila,46.25499378077973
37045,NC,Cleveland,46.22156656559402
13319,GA,Wilkinson,46.21182557789622
1123,AL,Tallapoosa,46.185698952377955
48159,TX,Franklin,46.179679893343355
17069,IL,Hardin,46.1727465375812
21219,KY,Todd,46.15908367448542
26057,MI,Gratiot,46.15020918952569
8089,CO,Otero,46.11637423580577
29007,MO,Audrain,46.11336919211158
47061,TN,Grundy,46.097197610471014
48241,TX,Jasper,46.08186425809357
47045,TN,Dyer,46.07094174540009
26135,MI,Oscoda,46.0593406683055
38005,ND,Benson,46.055010448371476
29203,MO,Shannon,46.05052708826114
48299,TX,Llano,46.0498719136425
54007,WV,Braxton,46.03435011219431
48063,TX,Camp,46.01407135742826
13279,GA,Toombs,45.99106180029324
48245,TX,Jefferson,45.98524017822826
13129,GA,Gordon,45.97285641633357
12029,FL,Dixie,45.96915372057103
48407,TX,San Jacinto,45.94842590994098
22011,LA,Beauregard,45.94677889230477
21221,KY,Trigg,45.943034315710875
29115,MO,Linn,45.93586913053284
28059,MS,Jackson,45.93079208830267
48267,TX,Kimble,45.924942505315315
21171,KY,Monroe,45.881051746028454
48035,TX,Bosque,45.87187011846156
54085,WV,Ritchie,45.869015232839054
35041,NM,Roosevelt,45.85382855730867
26049,MI,Genesee,45.85382141770817
1049,AL,DeKalb,45.85354094472599
29185,MO,St. Clair,45.84864892476666
48185,TX,Grimes,45.80276082738297
1013,AL,Butler,45.788865206741356
48411,TX,San Saba,45.7864490665991
31077,NE,Greeley,45.781808350153305
13277,GA,Tift,45.76549395820138
38063,ND,Nelson,45.764453670419286
29125,MO,Maries,45.73703508978338
48331,TX,Milam,45.71139560948638
48179,TX,Gray,45.70929798022122
12051,FL,Hendry,45.69454031527966
17055,IL,Franklin,45.67900305537946
1067,AL,Henry,45.67662191123096
46111,SD,Sanborn,45.676478890144445
48399,TX,Runnels,45.66009458874156
21115,KY,Johnson,45.639179421473436
18053,IN,Grant,45.63356412091242
13235,GA,Pulaski,45.61382325738306
21083,KY,Graves,45.61355654084125
40081,OK,Lincoln,45.60701384862752
48291,TX,Liberty,45.589451631343124
37009,NC,Ashe,45.565258468999346
23003,ME,Aroostook,45.53653956582836
48337,TX,Montague,45.52238390688279
29009,MO,Barry,45.49939898217186
48143,TX,Erath,45.479785392202885
18041,IN,Fayette,45.477106323575356
13193,GA,Macon,45.47696382718668
5087,AR,Madison,45.45320980208425
29211,MO,Sullivan,45.44982202723147
26143,MI,Roscommon,45.4129770866227
22043,LA,Grant,45.41120561240782
6049,CA,Modoc,45.356407920247044
21069,KY,Fleming,45.35549875279868
48111,TX,Dallam,45.34407231476866
1095,AL,Marshall,45.342047921922834
29015,MO,Benton,45.333707666830804
20021,KS,Cherokee,45.326805024763736
29187,MO,St. Francois,45.32612443559905
39031,OH,Coshocton,45.30437021113217
51169,VA,Scott,45.28225178929411
46055,SD,Haakon,45.26744155022248
47035,TN,Cumberland,45.26731879120121
48073,TX,Cherokee,45.26464847768303
48499,TX,Wood,45.23390770939479
48169,TX,Garza,45.2265650506967
21139,KY,Livingston,45.2160957788434
51750,VA,Radford,45.21182938594223
40055,OK,Greer,45.19286294744845
13295,GA,Walker,45.18461307788758
27087,MN,Mahnomen,45.178752316493444
13173,GA,Lanier,45.17549455767583
20049,KS,Elk,45.15302668426786
5055,AR,Greene,45.14477201023774
31145,NE,Red Willow,45.1326721892374
22053,LA,Jefferson Davis,45.10626091880766
47087,TN,Jackson,45.09948143649945
8009,CO,Baca,45.09407418634
40031,OK,Comanche,45.06668908088292
48413,TX,Schleicher,45.02418299832339
5117,AR,Prairie,45.00463177110743
49007,UT,Carbon,44.984671002881896
48373,TX,Polk,44.96857157909294
13045,GA,Carroll,44.965785462717044
1019,AL,Cherokee,44.95848596257107
47129,TN,Morgan,44.955774180144694
21031,KY,Butler,44.939251809832754
40149,OK,Washita,44.921606096888716
22017,LA,Caddo,44.90983089232211
45009,SC,Bamberg,44.89429083491078
40019,OK,Carter,44.84453864362003
40129,OK,Roger Mills,44.82810580414864
39059,OH,Guernsey,44.818286275615385
13021,GA,Bibb,44.808575587048466
13233,GA,Polk,44.798189014131495
18177,IN,Wayne,44.797943395552736
40015,OK,Caddo,44.767112312574696
37065,NC,Edgecombe,44.765323426462615
13315,GA,Wilcox,44.75076935292378
4003,AZ,Cochise,44.73708873524967
47185,TN,White,44.71871699241802
1027,AL,Clay,44.709817391630764
48455,TX,Trinity,44.700042386957755
48203,TX,Harrison,44.691882901651304
1103,AL,Morgan,44.68821099969625
19179,IA,Wapello,44.68642202700675
48147,TX,Fannin,44.6684740782037
21053,KY,Clinton,44.6616276099894
29205,MO,Shelby,44.639042938760625
26001,MI,Alcona,44.62236626305657
56027,WY,Niobrara,44.614403153258536
28145,MS,Union,44.6129103252736
48315,TX,Marion,44.607044036628494
13115,GA,Floyd,44.589092933796834
29021,MO,Buchanan,44.567368226660854
21207,KY,Russell,44.560154112809386
48037,TX,Bowie,44.544933319080876
13167,GA,Johnson,44.530994862217206
28155,MS,Webster,44.52457493060088
20073,KS,Greenwood,44.51435630368346
46049,SD,Faulk,44.51220641817912
12107,FL,Putnam,44.50254963220744
1017,AL,Chambers,44.47850280554796
1071,AL,Jackson,44.477556870326495
49033,UT,Rich,44.44530933553246
13105,GA,Elbert,44.431378569797886
5053,AR,Grant,44.42133888562456
45005,SC,Allendale,44.39261945611259
21027,KY,Breckinridge,44.39159366346736
41055,OR,Sherman,44.38534134860067
31061,NE,Franklin,44.379929229765
48095,TX,Concho,44.37089909016151
47091,TN,Johnson,44.345453735802735
21233,KY,Webster,44.33166952286406
1029,AL,Cleburne,44.3242391669773
37187,NC,Washington,44.30957006715507
12017,FL,Citrus,44.30811715986142
30107,MT,Wheatland,44.3056030915747
48141,TX,El Paso,44.30477079330008
29013,MO,Bates,44.297312743798656
1109,AL,Pike,44.29278083285565
12027,FL,DeSoto,44.28372974044907
51083,VA,Halifax,44.27976292829709
13239,GA,Quitman,44.24001579128839
17077,IL,Jackson,44.22373521777215
37027,NC,Caldwell,44.22195268478141
46089,SD,McPherson,44.21363725671036
22127,LA,Winn,44.20651788573176
40000,,,44.2034013650052
28117,MS,Prentiss,44.19933179478036
5035,AR,Crittenden,44.18867844733222
29017,MO,Bollinger,44.1694099920738
13273,GA,Terrell,44.160054230362746
21193,KY,Perry,44.149907094823895
53001,WA,Adams,44.14726639939879
47073,TN,Hawkins,44.115029831779246
47079,TN,Henry,44.11431318043248
35039,NM,Rio Arriba,44.10755741045148
48227,TX,Howard,44.10052488695421
21175,KY,Morgan,44.095008351250435
37157,NC,Rockingham,44.09042208486232
26073,MI,Isabella,44.080851067542895
53013,WA,Columbia,44.06961561029365
37173,NC,Swain,44.057714491932614
17165,IL,Saline,44.04824755415084
39163,OH,Vinton,44.03926109698989
22081,LA,Red River,44.02390485071307
13149,GA,Heard,44.00554897717366
5131,AR,Sebastian,44.00010794174273
5089,AR,Marion,43.99655509270543
21197,KY,Powell,43.986655255725324
13307,GA,Webster,43.979219853641574
12079,FL,Madison,43.96202547650408
29141,MO,Morgan,43.94663363953194
21203,KY,Rockcastle,43.9279830821162
48199,TX,Hardin,43.91683042947429
41023,OR,Grant,43.91370152973149
2198,AK,Prince of Wales-Hyder,43.90200566173314
8011,CO,Bent,43.89515875052188
40045,OK,Ellis,43.8850599439721
48429,TX,Stephens,43.8644620650548
29069,MO,Dunklin,43.855090620526546
40099,OK,Murray,43.84340497571236
21009,KY,Barren,43.83857039681453
28137,MS,Tate,43.8370366464298
22031,LA,De Soto,43.835234273246115
21087,KY,Green,43.821390240918234
31171,NE,Thomas,43.807421029716714
28035,MS,Forrest,43.78830144437947
48335,TX,Mitchell,43.78583792294739
8071,CO,Las Animas,43.75644015862932
48189,TX,Hale,43.75395839573224
48129,TX,Donley,43.75325065368313
17181,IL,Union,43.741695020214095
5023,AR,Cleburne,43.733083210335096
48005,TX,Angelina,43.727518520245525
48401,TX,Rusk,43.721545649970814
5025,AR,Cleveland,43.7211680060183
28043,MS,Grenada,43.6799478512187
1033,AL,Colbert,43.67829120835267
40137,OK,Stephens,43.65163268065978
28127,MS,Simpson,43.62938391475289
30087,MT,Rosebud,43.57652129647866
48349,TX,Navarro,43.548952693585974
29083,MO,Henry,43.5089739789311
31063,NE,Frontier,43.503734644826956
48123,TX,DeWitt,43.50098263740674
48347,TX,Nacogdoches,43.49778812330802
24001,MD,Allegany,43.48422690547334
39053,OH,Gallia,43.45191031017302
37161,NC,Rutherford,43.44895519673699
48375,TX,Potter,43.40269462500147
48289,TX,Leon,43.40196310487265
48345,TX,Motley,43.38352192813206
26131,MI,Ontonagon,43.36738292254383
20019,KS,Chautauqua,43.335574550847966
48049,TX,Brown,43.31387130440155
30005,MT,Blaine,43.309093535381535
2180,AK,Nome,43.29690349189037
54071,WV,Pendleton,43.29299950920881
18167,IN,Vigo,43.285848980280186
54103,WV,Wetzel,43.259080640795126
48161,TX,Freestone,43.23429156195653
12055,FL,Highlands,43.21791436018582
5031,AR,Craighead,43.20331834973216
45067,SC,Marion,43.18977091873831
47181,TN,Wayne,43.18278396588916
39115,OH,Morgan,43.1551735922265
20161,KS,Riley,43.14654736166678
48469,TX,Victoria,43.133379388856454
48237,TX,Jack,43.10709455516722
21109,KY,Jackson,43.07363905230769
28085,MS,Lincoln,43.073537135903244
13091,GA,Dodge,43.07261314504261
39081,OH,Jefferson,43.065314523245576
8101,CO,Pueblo,43.04334084490756
37041,NC,Chowan,43.043021751543755
48355,TX,Nueces,43.0295616731271
21235,KY,Whitley,43.02570505782148
2068,AK,Denali,42.9960923125246
31103,NE,Keya Paha,42.988647588616175
1045,AL,Dale,42.97059347057703
22001,LA,Acadia,42.963494474743015
5069,AR,Jefferson,42.95775432520998
22105,LA,Tangipahoa,42.937861792462016
21055,KY,Crittenden,42.93482877315234
21085,KY,Grayson,42.9266265955758
51017,VA,Bath,42.909999116310395
26119,MI,Montmorency,42.906633457144316
37153,NC,Richmond,42.85057593099471
48175,TX,Goliad,42.84062289412233
28139,MS,Tippah,42.813213357109035
21133,KY,Letcher,42.81121807178141
1121,AL,Talladega,42.77999334375694
5139,AR,Union,42.77022381243318
13301,GA,Warren,42.75686828138931
39145,OH,Scioto,42.754077300553305
28143,MS,Tunica,42.74355935014534
29181,MO,Ripley,42.735553447931615
29221,MO,Washington,42.729403018779244
26085,MI,Lake,42.694191442583104
21057,KY,Cumberland,42.66048721003854
13175,GA,Laurens,42.657512415531016
51051,VA,Dickenson,42.65072624323591
48107,TX,Crosby,42.638638658424604
45075,SC,Orangeburg,42.62670170980164
30015,MT,Chouteau,42.61845133831176
48485,TX,Wichita,42.60813207034619
35007,NM,Colfax,42.59939077874064
51089,VA,Henry,42.591186985654495
17151,IL,Pope,42.58006932407643
12077,FL,Liberty,42.53729218603844
54015,WV,Clay,42.518022755977704
12047,FL,Hamilton,42.482124481539444
26095,MI,Luce,42.45959064273161
48353,TX,Nolan,42.426380158043884
5149,AR,Yell,42.40096496023341
29213,MO,Taney,42.39502898107039
48207,TX,Haskell,42.389230999508364
5101,AR,Newton,42.375209593781285
40041,OK,Delaware,42.3373974500404
48177,TX,Gonzales,42.322952223857484
22079,LA,Rapides,42.28650210360083
47063,TN,Hamblen,42.248471450616705
29215,MO,Texas,42.224125352391205
4015,AZ,Mohave,42.22257126616303
28093,MS,Marshall,42.20784268366775
5005,AR,Baxter,42.198013647694765
48317,TX,Martin,42.18550139018914
46075,SD,Jones,42.144185035397
26035,MI,Clare,42.14283591863638
37165,NC,Scotland,42.12876040400418
13263,GA,Talbot,42.113208860606505
48449,TX,Titus,42.106224510825044
1127,AL,Walker,42.10382024767405
39155,OH,Trumbull,42.08503754386585
40013,OK,Bryan,42.079862020801336
13099,GA,Early,42.070874881269205
48263,TX,Kent,42.052007557857316
48255,TX,Karnes,42.02156718794476
40025,OK,Cimarron,41.9966621120821
21019,KY,Boyd,41.96424673255703
40011,OK,Blaine,41.948890943199075
22077,LA,Pointe Coupee,41.94057172957176
21135,KY,Lewis,41.92245042915489
40033,OK,Cotton,41.880718768346426
37023,NC,Burke,41.87091011769414
13245,GA,Richmond,41.864386988228745
47041,TN,DeKalb,41.83218885626103
48067,TX,Cass,41.80176400396766
29065,MO,Dent,41.79166813675256
21199,KY,Pulaski,41.78321079778871
48193,TX,Hamilton,41.78088100067536
5145,AR,White,41.75589997150421
21045,KY,Casey,41.73681854790232
1075,AL,Lamar,41.72687678967744
28013,MS,Calhoun,41.71722638376804
1107,AL,Pickens,41.7138373551289
22069,LA,Natchitoches,41.70932505920128
35023,NM,Hidalgo,41.708551375294654
5105,AR,Perry,41.697285545187796
40115,OK,Ottawa,41.687916894087785
1079,AL,Lawrence,41.64546182395608
48219,TX,Hockley,41.618801956112826
47137,TN,Pickett,41.61566391093256
1000,,,41.579657593181935
5037,AR,Cross,41.56665403314936
47027,TN,Clay,41.56182889354139
13087,GA,Decatur,41.53337676973425
16025,ID,Camas,41.52854045854085
29217,MO,Vernon,41.49693549823816
4027,AZ,Yuma,41.48755524210842
13081,GA,Crisp,41.477382512075415
1039,AL,Covington,41.47344703069926
13107,GA,Emanuel,41.42184742618541
39131,OH,Pike,41.41024883738724
29103,MO,Knox,41.39421000328066
20063,KS,Gove,41.3885848881027
1133,AL,Winston,41.37756755091105
48419,TX,Shelby,41.36603842829799
51135,VA,Nottoway,41.36225855708726
48279,TX,Lamb,41.349005798506774
26107,MI,Mecosta,41.3481891349249
47075,TN,Haywood,41.3464711461229
29039,MO,Cedar,41.33193781083724
1093,AL,Marion,41.33193736482016
35000,,,41.323013956812076
48197,TX,Hardeman,41.31602966727513
28109,MS,Pearl River,41.31402203551022
48077,TX,Clay,41.30419844175817
48305,TX,Lynn,41.28304800129185
28047,MS,Harrison,41.27244494996364
48403,TX,Sabine,41.270704010260815
47135,TN,Perry,41.233032132936756
48391,TX,Refugio,41.22760224651484
1055,AL,Etowah,41.21478198472964
48007,TX,Aransas,41.175275969778916
29081,MO,Harrison,41.15664081065339
13071,GA,Colquitt,41.14157336091725
40071,OK,Kay,41.136382683037795
21225,KY,Union,41.08808352526256
16061,ID,Lewis,41.08064851905566
13181,GA,Lincoln,41.079283972045616
48461,TX,Upton,41.075565570953465
48083,TX,Coleman,41.05834312325353
28153,MS,Wayne,41.0573558794647
1113,AL,Russell,41.04279292954098
1057,AL,Fayette,41.03315934547238
47007,TN,Bledsoe,41.0217313952355
29023,MO,Butler,41.0185413226335
35019,NM,Guadalupe,41.00833154766639
40059,OK,Harper,41.00703930694226
12013,FL,Calhoun,40.997194916234356
51195,VA,Wise,40.90216528993869
4023,AZ,Santa Cruz,40.87960839509412
48133,TX,Eastland,40.85772665905942
5115,AR,Pope,40.8410721429337
12059,FL,Holmes,40.83634758489963
5043,AR,Drew,40.81412586648818
13165,GA,Jenkins,40.79770951632216
54109,WV,Wyoming,40.79029572811949
22073,LA,Ouachita,40.71153179278033
21047,KY,Christian,40.657879807436956
13019,GA,Berrien,40.654955647717436
20017,KS,Chase,40.633100831207805
51730,VA,Petersburg,40.62881934032019
48075,TX,Childress,40.61516774330456
28141,MS,Tishomingo,40.59679667690994
21063,KY,Elliott,40.56060444765703
54021,WV,Gilmer,40.55409122486294
40121,OK,Pittsburg,40.55382400623844
1047,AL,Dallas,40.550307243755796
47005,TN,Benton,40.543109965083204
48099,TX,Coryell,40.51124984674405
48435,TX,Sutton,40.4858830959941
13317,GA,Wilkes,40.47819841866502
40043,OK,Dewey,40.463854391224835
28019,MS,Choctaw,40.45164260059713
35005,NM,Chaves,40.423001117263475
48389,TX,Reeves,40.4176271917532
12133,FL,Washington,40.41050266193517
22003,LA,Allen,40.39656284743483
37107,NC,Lenoir,40.37358686210986
29079,MO,Grundy,40.370870176639954
48001,TX,Anderson,40.306511363223066
8061,CO,Kiowa,40.22317551890881
40101,OK,Muskogee,40.19957039865276
6025,CA,Imperial,40.19103339253452
13027,GA,Brooks,40.163841506618745
48297,TX,Live Oak,40.16009963166256
47025,TN,Claiborne,40.15920109474924
5083,AR,Logan,40.09713251665852
5027,AR,Columbia,40.08737904365586
22021,LA,Caldwell,40.05564203946338
5011,AR,Bradley,40.02649693999774
31005,NE,Arthur,39.95717436472687
22000,,,39.94441990533054
1111,AL,Randolph,39.936082810152904
37083,NC,Halifax,39.88517268544013
51037,VA,Charlotte,39.88021864074466
13079,GA,Crawford,39.84336431518211
40111,OK,Okmulgee,39.813975199655204
26097,MI,Mackinac,39.80177641025282
48351,TX,Newton,39.80073164460772
28021,MS,Claiborne,39.791017571868565
2158,,,39.77833948504108
54047,WV,McDowell,39.7755664712608
29229,MO,Wright,39.749469145175375
5019,AR,Clark,39.74005948366404
22087,LA,St. Bernard,39.71271972917673
5093,AR,Mississippi,39.697028129436056
29111,MO,Lewis,39.69413248621543
31007,NE,Banner,39.68305879113209
21043,KY,Carter,39.68045673806633
28065,MS,Jefferson Davis,39.67907557772837
29147,MO,Nodaway,39.674356579085746
13269,GA,Taylor,39.672484292484825
1053,AL,Escambia,39.603357173157335
39001,OH,Adams,39.593098010318634
30039,MT,Granite,39.55503170388189
21159,KY,Martin,39.537458268721565
28063,MS,Jefferson,39.53619345679537
28091,MS,Marion,39.51012432912806
1065,AL,Hale,39.47300449350964
13205,GA,Mitchell,39.46660000837106
40077,OK,Latimer,39.38358553296097
54059,WV,Mingo,39.37425471512223
29093,MO,Iron,39.37386199416614
40079,OK,Le Flore,39.369008888353854
48307,TX,McCulloch,39.35314096171824
48153,TX,Floyd,39.32646025701421
13101,GA,Echols,39.29576493422004
13201,GA,Miller,39.276999480517155
20025,KS,Clark,39.259759451344976
30035,MT,Glacier,39.24285081291487
28161,MS,Yalobusha,39.174365415476004
40095,OK,Marshall,39.14826828892291
1091,AL,Marengo,39.10757512217007
48479,TX,Webb,39.09751843230363
28029,MS,Copiah,39.07710062190771
46085,SD,Lyman,38.99434588138777
28107,MS,Panola,38.98999847858326
6091,CA,Sierra,38.98947477579402
48301,TX,Loving,38.96797597571478
1119,AL,Sumter,38.89617838192779
40053,OK,Grant,38.874737218252626
5033,AR,Crawford,38.856967157408086
5091,AR,Miller,38.849735952316166
21065,KY,Estill,38.78215550679591
48043,TX,Brewster,38.76356109018638
30003,MT,Big Horn,38.75505498314607
40063,OK,Hughes,38.74580544026967
28115,MS,Pontotoc,38.67619839402735
2013,AK,Aleutians East,38.66363066366308
54089,WV,Summers,38.65620570332515
1015,AL,Calhoun,38.64029300295031
29059,MO,Dallas,38.630524867476595
16063,ID,Lincoln,38.621504749339536
28045,MS,Hancock,38.615449839573216
29169,MO,Pulaski,38.58588988314767
48057,TX,Calhoun,38.57988936719583
28023,MS,Clarke,38.56193386034837
48293,TX,Limestone,38.55960519435719
1061,AL,Geneva,38.495312798005195
22083,LA,Richland,38.47157762131139
21195,KY,Pike,38.445397100279614
13243,GA,Randolph,38.41868059998403
28157,MS,Wilkinson,38.413945922664865
2188,AK,Northwest Arctic,38.380025554904414
30059,MT,Meagher,38.36151153240298
40105,OK,Nowata,38.34680477592717
38043,ND,Kidder,38.30809042766843
48225,TX,Houston,38.303039009055304
30011,MT,Carter,38.291514149753674
21231,KY,Wayne,38.28297473842285
8055,CO,Huerfano,38.268338967049964
29091,MO,Howell,38.26807357137386
40135,OK,Sequoyah,38.26044882424223
48243,TX,Jeff Davis,38.23183098770751
51167,VA,Russell,38.20428470696578
47059,TN,Greene,38.19504129082736
13287,GA,Turner,38.178183932518856
13299,GA,Ware,38.15150446906569
21071,KY,Floyd,38.13465365126538
48163,TX,Frio,38.13404051339015
29085,MO,Hickory,38.132406910583015
26153,MI,Schoolcraft,38.12278439350143
21119,KY,Knott,38.08926929609587
21165,KY,Menifee,38.05948407091573
29105,MO,Laclede,38.05864691442971
29155,MO,Pemiscot,38.05723364981731
12049,FL,Hardee,38.00151300508943
18025,IN,Crawford,37.95556680871173
13253,GA,Seminole,37.9142240209933
30109,MT,Wibaux,37.89707263919373
5047,AR,Franklin,37.85559376389877
21127,KY,Lawrence,37.835307462985284
28039,MS,George,37.78702802419398
13055,GA,Chattooga,37.730684320402176
47013,TN,Campbell,37.72340677884172
13003,GA,Atkinson,37.6652076196738
12093,FL,Okeechobee,37.55319703930537
47101,TN,Lewis,37.52152945382259
28147,MS,Walthall,37.504195506463866
35057,NM,Torrance,37.49304094624859
54087,WV,Roane,37.467567239232125
22123,LA,West Carroll,37.46452689569447
45033,SC,Dillon,37.45974423650094
5021,AR,Clay,37.443903582515084
5141,AR,Van Buren,37.42907668895284
22117,LA,Washington,37.4098231494789
5051,AR,Garland,37.361025241127486
2070,AK,Dillingham,37.350966831734105
28001,MS,Adams,37.34930069563277
35061,NM,Valencia,37.3313667855586
22115,LA,Vernon,37.16463224018975
28105,MS,Oktibbeha,37.16098693233449
22025,LA,Catahoula,37.12132420761814
5147,AR,Woodruff,37.084244562265745
28099,MS,Neshoba,37.07220261527871
5103,AR,Ouachita,37.05060998002794
48409,TX,San Patricio,37.04348560074829
48363,TX,Palo Pinto,37.03958740336579
5063,AR,Independence,37.033306434812346
13095,GA,Dougherty,36.98366078052729
40005,OK,Atoka,36.96817002522157
13259,GA,Stewart,36.824796462468306
48277,TX,Lamar,36.816137180283
48173,TX,Glasscock,36.81290564317979
13065,GA,Clinch,36.794945066362885
40089,OK,McCurtain,36.76124202381711
40029,OK,Coal,36.72496085243409
42053,PA,Forest,36.72486552739287
1041,AL,Crenshaw,36.72242205805376
48371,TX,Pecos,36.716003068026296
5109,AR,Pike,36.712076864811564
28061,MS,Jasper,36.70798827611017
1087,AL,Macon,36.65196393339414
48191,TX,Hall,36.58532930935195
