FIPS,State,County,Health and Quality of Life Score
54071,WV,Pendleton,30.19109101844719
21229,KY,Washington,30.18840325483144
47141,TN,Putnam,30.171984766429453
48151,TX,Fisher,30.16631054422213
21167,KY,Mercer,30.166000142446737
5045,AR,Faulkner,30.12801290186716
29033,MO,Carroll,30.09809443840538
18117,IN,Orange,30.093195756889717
48277,TX,Lamar,30.09283989494415
28095,MS,Monroe,30.090495830225628
54107,WV,Wood,30.085733057308595
5000,,,30.06076077481627
28063,MS,Jefferson,30.058733799865685
48335,TX,Mitchell,30.05248555568836
48389,TX,Reeves,30.04872491362723
46007,SD,Bennett,30.031066753365426
29107,MO,Lafayette,30.023946634707265
48153,TX,Floyd,30.021705684745825
13277,GA,Tift,29.998280984947943
48233,TX,Hutchinson,29.99375710664628
54003,WV,Berkeley,29.988008831446994
17171,IL,Scott,29.97824317285323
48353,TX,Nolan,29.962427321233793
40121,OK,Pittsburg,29.9475195590881
30015,MT,Chouteau,29.910588179425098
20021,KS,Cherokee,29.90325536797467
29079,MO,Grundy,29.897788309568323
30109,MT,Wibaux,29.889815120395717
29115,MO,Linn,29.87572301124738
17123,IL,Marshall,29.86772699041162
29105,MO,Laclede,29.8661516846413
13255,GA,Spalding,29.863369115599653
18101,IN,Martin,29.8571925788611
8011,CO,Bent,29.85317633399395
35003,NM,Catron,29.8452809964027
13191,GA,McIntosh,29.837768245849766
48169,TX,Garza,29.83668091938711
8089,CO,Otero,29.833591263872087
28123,MS,Scott,29.832082806534803
21221,KY,Trigg,29.823145260680803
12037,FL,Franklin,29.80558940627886
48203,TX,Harrison,29.79632730382889
29225,MO,Webster,29.79598209995708
48447,TX,Throckmorton,29.79014678161745
4009,AZ,Graham,29.773109866893883
28057,MS,Itawamba,29.746951283714445
51001,VA,Accomack,29.74016117431892
37065,NC,Edgecombe,29.726767453069684
51063,VA,Floyd,29.70408321234498
28151,MS,Washington,29.676695878600494
29073,MO,Gasconade,29.676543228647006
40021,OK,Cherokee,29.63683530129077
40071,OK,Kay,29.632545410334345
40011,OK,Blaine,29.609239249851463
40145,OK,Wagoner,29.601687519428175
22057,LA,Lafourche,29.586866872881508
6025,CA,Imperial,29.569421874007357
39023,OH,Clark,29.5655132133089
2282,AK,Yakutat,29.559143616013603
39175,OH,Wyandot,29.546349910990813
51175,VA,Southampton,29.543305548517843
39029,OH,Columbiana,29.530894530049963
29186,MO,Ste. Genevieve,29.52824450258457
29209,MO,Stone,29.526049681705192
23025,ME,Somerset,29.519654534467815
42023,PA,Cameron,29.51332362913981
48073,TX,Cherokee,29.487112129057365
18049,IN,Fulton,29.476233812031445
17065,IL,Hamilton,29.467510071900783
28011,MS,Bolivar,29.457316470672723
48013,TX,Atascosa,29.456268594193904
48191,TX,Hall,29.44641923777797
48081,TX,Coke,29.441179366804935
48035,TX,Bosque,29.433532954659384
29131,MO,Miller,29.429373237065644
28163,MS,Yazoo,29.400369053117704
28103,MS,Noxubee,29.38905703904425
39145,OH,Scioto,29.374779960062373
54037,WV,Jefferson,29.362207345564045
40069,OK,Johnston,29.35847023154608
48059,TX,Callahan,29.346782812825147
42105,PA,Potter,29.336634727068507
29009,MO,Barry,29.324966799545624
48473,TX,Waller,29.322632709949488
18139,IN,Rush,29.312675406882402
48287,TX,Lee,29.30401417721758
17193,IL,White,29.30192236492123
13209,GA,Montgomery,29.296005530911817
48461,TX,Upton,29.294090238485857
36073,NY,Orleans,29.28933455614642
26133,MI,Osceola,29.257505520376988
26079,MI,Kalkaska,29.254646016179215
29135,MO,Moniteau,29.24373960683886
32019,NV,Lyon,29.231612567211975
55001,WI,Adams,29.230753344305892
48055,TX,Caldwell,29.21514838899214
48077,TX,Clay,29.21192349225587
6115,CA,Yuba,29.19713492791742
28037,MS,Franklin,29.18801610723782
48449,TX,Titus,29.18615090859455
51173,VA,Smyth,29.18574449445676
31009,NE,Blaine,29.179657584853043
45031,SC,Darlington,29.16597776296399
48239,TX,Jackson,29.158641399082462
17191,IL,Wayne,29.135770963440297
28007,MS,Attala,29.129248066901347
12027,FL,DeSoto,29.100781934005926
51011,VA,Appomattox,29.092933418982298
45001,SC,Abbeville,29.088225989608375
1095,AL,Marshall,29.07305556863452
48199,TX,Hardin,29.068647565267295
13063,GA,Clayton,29.05530944176836
37165,NC,Scotland,29.05308944655308
37083,NC,Halifax,29.041380017338128
13235,GA,Pulaski,29.03366966772678
48177,TX,Gonzales,29.030004895807785
17003,IL,Alexander,29.029133711730484
17061,IL,Greene,29.01008432455184
40005,OK,Atoka,29.00864837705824
48223,TX,Hopkins,29.001557809362282
39021,OH,Champaign,28.989799099749934
39155,OH,Trumbull,28.988410595520705
22115,LA,Vernon,28.972578714486673
48237,TX,Jack,28.96396027295951
48363,TX,Palo Pinto,28.952605279316252
45021,SC,Cherokee,28.937624011923653
49015,UT,Emery,28.923514876088383
40093,OK,Major,28.90879080716067
48051,TX,Burleson,28.90427692025755
29023,MO,Butler,28.874879565940653
48307,TX,McCulloch,28.8666135541528
13159,GA,Jasper,28.8602514928644
48111,TX,Dallam,28.85545830390096
29113,MO,Lincoln,28.854248819268065
12093,FL,Okeechobee,28.838643167163756
5015,AR,Carroll,28.83576561324062
42067,PA,Juniata,28.831915091677253
51033,VA,Caroline,28.820848855016276
21127,KY,Lawrence,28.803732983704677
21033,KY,Caldwell,28.787650577982802
39121,OH,Noble,28.776745612757217
55077,WI,Marquette,28.763421666035565
28115,MS,Pontotoc,28.754296072263458
13279,GA,Toombs,28.752523557669434
48083,TX,Coleman,28.748478091925627
17013,IL,Calhoun,28.734078431845994
48219,TX,Hockley,28.727401490843025
28101,MS,Newton,28.723877460252464
13189,GA,McDuffie,28.716187966065416
51109,VA,Louisa,28.706468901821626
28027,MS,Coahoma,28.67019446661333
22063,LA,Livingston,28.65676758265531
48501,TX,Yoakum,28.631502335416773
13231,GA,Pike,28.618847516210437
18125,IN,Pike,28.61400517796501
13181,GA,Lincoln,28.611192452619022
48283,TX,La Salle,28.607839692086973
48215,TX,Hidalgo,28.59079457972378
21105,KY,Hickman,28.556216851553973
16061,ID,Lewis,28.551603214064052
1051,AL,Elmore,28.531025363422046
50009,VT,Essex,28.522689882329235
29041,MO,Chariton,28.51785000575855
37061,NC,Duplin,28.51658180971513
29091,MO,Howell,28.495059870563903
21141,KY,Logan,28.494731110942737
22059,LA,La Salle,28.48647901958629
21193,KY,Perry,28.457239790717306
39125,OH,Paulding,28.4336531796594
48063,TX,Camp,28.424981132031746
47001,TN,Anderson,28.422044173710578
13129,GA,Gordon,28.398097885790264
37161,NC,Rutherford,28.37484732790205
1043,AL,Cullman,28.356744707453714
48001,TX,Anderson,28.335021616716514
48093,TX,Comanche,28.329421872859218
28039,MS,George,28.308301937891365
48117,TX,Deaf Smith,28.272288095442583
48359,TX,Oldham,28.271573916982057
48411,TX,San Saba,28.25842861722475
54049,WV,Marion,28.244601136525503
29075,MO,Gentry,28.236703859830467
48331,TX,Milam,28.235295856364534
40013,OK,Bryan,28.23516529549003
28127,MS,Simpson,28.214201586419755
18045,IN,Fountain,28.21374859035462
8017,CO,Cheyenne,28.21368268610533
29005,MO,Atchison,28.208671072573154
48499,TX,Wood,28.200780812405103
28019,MS,Choctaw,28.197131534680413
39087,OH,Lawrence,28.167371270455416
48305,TX,Lynn,28.163203459916076
40125,OK,Pottawatomie,28.16169629685477
20047,KS,Edwards,28.156295039916003
48395,TX,Robertson,28.151485829621553
39013,OH,Belmont,28.130854239405274
26119,MI,Montmorency,28.126808505456655
22037,LA,East Feliciana,28.114277906642645
35045,NM,San Juan,28.099885569550146
22047,LA,Iberville,28.07822063808805
40081,OK,Lincoln,28.018192390935898
13205,GA,Mitchell,28.009573862868304
51119,VA,Middlesex,27.983118058310893
13307,GA,Webster,27.975444438654122
49037,UT,San Juan,27.94444408827614
48379,TX,Rains,27.942789824529907
51057,VA,Essex,27.92897760961046
48401,TX,Rusk,27.92414961591876
39015,OH,Brown,27.92390681926844
22093,LA,St. James,27.905084177448085
13023,GA,Bleckley,27.885151306528694
37015,NC,Bertie,27.8807830614902
45059,SC,Laurens,27.87650699173061
22105,LA,Tangipahoa,27.874045951448682
1015,AL,Calhoun,27.870147891524365
37017,NC,Bladen,27.867236537665118
18087,IN,LaGrange,27.865249507889796
16025,ID,Camas,27.859212649840686
48131,TX,Duval,27.856513881401064
13317,GA,Wilkes,27.848189275962365
18041,IN,Fayette,27.839843535339917
18025,IN,Crawford,27.82581756908708
39027,OH,Clinton,27.81896736052019
17153,IL,Pulaski,27.80738285523813
48189,TX,Hale,27.781722398986442
54000,,,27.77819245150884
26051,MI,Gladwin,27.740752439004513
5023,AR,Cleburne,27.70216832764339
41021,OR,Gilliam,27.697099273242067
13253,GA,Seminole,27.69557964407799
29089,MO,Howard,27.695416895620273
48463,TX,Uvalde,27.69200514517879
12041,FL,Gilchrist,27.684257149017007
8109,CO,Saguache,27.661440145374808
28129,MS,Smith,27.641578780806487
5009,AR,Boone,27.638150041120586
20049,KS,Elk,27.635923776388886
39047,OH,Fayette,27.59917956771039
29179,MO,Reynolds,27.592585899090487
18055,IN,Greene,27.58320707029419
21207,KY,Russell,27.57738704343656
13299,GA,Ware,27.554713843456693
21007,KY,Ballard,27.538704331493747
22069,LA,Natchitoches,27.535633855063587
51135,VA,Nottoway,27.529448195874735
40101,OK,Muskogee,27.52531826455673
51053,VA,Dinwiddie,27.518042928739508
45005,SC,Allendale,27.516157690804633
28041,MS,Greene,27.5094689501593
29039,MO,Cedar,27.50768819186901
13035,GA,Butts,27.491128608529305
26135,MI,Oscoda,27.483703644316577
21155,KY,Marion,27.479125095469072
48161,TX,Freestone,27.449227239730213
13239,GA,Quitman,27.44691489147279
13183,GA,Long,27.44339580201755
48213,TX,Henderson,27.415167007159493
29045,MO,Clark,27.394113399133214
39127,OH,Perry,27.39347782585
21103,KY,Henry,27.372720810976283
30069,MT,Petroleum,27.358832987053457
5027,AR,Columbia,27.345112595453
51139,VA,Page,27.34262482043065
39073,OH,Hocking,27.342149112825194
13197,GA,Marion,27.336762244661855
30005,MT,Blaine,27.32163536050089
29081,MO,Harrison,27.311220278531017
39007,OH,Ashtabula,27.30283714605338
40037,OK,Creek,27.278623532244357
13049,GA,Charlton,27.261687375630032
47145,TN,Roane,27.258529768333716
38079,ND,Rolette,27.239721485657334
28061,MS,Jasper,27.21201774478531
47031,TN,Coffee,27.20974237924191
45009,SC,Bamberg,27.20534531736204
18153,IN,Sullivan,27.182113809367213
22099,LA,St. Martin,27.180893494128867
48087,TX,Collingsworth,27.175303541102405
21177,KY,Muhlenberg,27.17026854183377
29211,MO,Sullivan,27.154507106801223
51083,VA,Halifax,27.15123403051644
45027,SC,Clarendon,27.143294079309097
41055,OR,Sherman,27.131514369723327
51097,VA,King and Queen,27.130640913437837
18007,IN,Benton,27.124205066042126
26113,MI,Missaukee,27.11978784954238
21171,KY,Monroe,27.118925777354374
40117,OK,Pawnee,27.11825810497358
28079,MS,Leake,27.11381752264672
13091,GA,Dodge,27.105653495276744
29137,MO,Monroe,27.0819904461581
45011,SC,Barnwell,27.076464577943128
51185,VA,Tazewell,27.056783384674063
5085,AR,Lonoke,27.05441044054385
39081,OH,Jefferson,27.05179807683163
13075,GA,Cook,27.045663721076423
1123,AL,Tallapoosa,27.029367495328227
40035,OK,Craig,27.016201428238514
47047,TN,Fayette,26.961992432275473
29175,MO,Randolph,26.96052611143882
48185,TX,Grimes,26.948148672723075
48047,TX,Brooks,26.94399238555646
37007,NC,Anson,26.93863880587637
48455,TX,Trinity,26.907674764995342
29197,MO,Schuyler,26.890159939211962
18079,IN,Jennings,26.883178511596974
54073,WV,Pleasants,26.877101822056602
18155,IN,Switzerland,26.8705619825473
54083,WV,Randolph,26.862338182844667
13249,GA,Schley,26.81280863151453
48125,TX,Dickens,26.806608605238903
13293,GA,Upson,26.800252827582725
13037,GA,Calhoun,26.797593192769405
28155,MS,Webster,26.776887811123213
47043,TN,Dickson,26.745908600090516
40099,OK,Murray,26.742208256400804
5145,AR,White,26.742106060890105
28133,MS,Sunflower,26.740425302240105
51029,VA,Buckingham,26.733800061310053
48133,TX,Eastland,26.727453706165015
28107,MS,Panola,26.725570862335882
45075,SC,Orangeburg,26.70775075466824
5063,AR,Independence,26.707424723237192
48487,TX,Wilbarger,26.692355240204165
28065,MS,Jefferson Davis,26.691650024106284
28069,MS,Kemper,26.672543341526207
48361,TX,Orange,26.656432446864038
39117,OH,Morrow,26.650113522577936
13125,GA,Glascock,26.639278225988537
5113,AR,Polk,26.633495024343627
22045,LA,Iberia,26.607668300607816
40111,OK,Okmulgee,26.60125636288532
47021,TN,Cheatham,26.59908198586207
18137,IN,Ripley,26.58410772559614
40057,OK,Harmon,26.571779454479433
5019,AR,Clark,26.566358876080002
13171,GA,Lamar,26.530857833415592
54067,WV,Nicholas,26.519903382644184
40113,OK,Osage,26.510742391900735
51690,VA,Martinsville,26.508384606088597
40043,OK,Dewey,26.506323141959168
48345,TX,Motley,26.494898367298525
48293,TX,Limestone,26.4939365995165
48349,TX,Navarro,26.479814198034322
22101,LA,St. Mary,26.475297519007604
48025,TX,Bee,26.470649657359882
18121,IN,Parke,26.46703535360678
29163,MO,Pike,26.436340878021326
28139,MS,Tippah,26.432636099987484
30079,MT,Prairie,26.43155272615424
47147,TN,Robertson,26.423666064630055
39059,OH,Guernsey,26.418543044624258
47035,TN,Cumberland,26.41168496854679
48297,TX,Live Oak,26.40998181382385
17059,IL,Gallatin,26.40622490664015
5091,AR,Miller,26.400420877029035
30011,MT,Carter,26.39455945348333
45025,SC,Chesterfield,26.380737499640244
21149,KY,McLean,26.374230171357574
47079,TN,Henry,26.35226216375018
13101,GA,Echols,26.34295496534253
21057,KY,Cumberland,26.309772632107308
51181,VA,Surry,26.302918896171775
5069,AR,Jefferson,26.274461678713326
18135,IN,Randolph,26.27258217181192
30033,MT,Garfield,26.25473184756723
39131,OH,Pike,26.234640613345153
48147,TX,Fannin,26.201233261836517
5139,AR,Union,26.197572368763993
13131,GA,Grady,26.1653469346437
32011,NV,Eureka,26.155046618468226
54023,WV,Grant,26.147600332429995
45017,SC,Calhoun,26.14563420460691
28077,MS,Lawrence,26.142891059226997
13233,GA,Polk,26.11393375982506
5055,AR,Greene,26.112404843566456
21083,KY,Graves,26.094923380677255
29109,MO,Lawrence,26.094651372703684
26129,MI,Ogemaw,26.093118330323254
21223,KY,Trimble,26.081690985761448
21165,KY,Menifee,26.081198073393136
21055,KY,Crittenden,26.08079960873521
5039,AR,Dallas,26.080462624944026
12133,FL,Washington,26.063622482964337
48217,TX,Hill,26.062717362782834
47155,TN,Sevier,26.052229790714584
13143,GA,Haralson,26.047499864773574
45081,SC,Saluda,26.021685132661375
21003,KY,Allen,25.96963087016735
54081,WV,Raleigh,25.947612227099587
26035,MI,Clare,25.92391555241722
29145,MO,Newton,25.916351669118228
21187,KY,Owen,25.9145036462118
21001,KY,Adair,25.908389132516955
13105,GA,Elbert,25.882412751178613
12123,FL,Taylor,25.882386351625875
13221,GA,Oglethorpe,25.852048994105303
48275,TX,Knox,25.837521723001256
29185,MO,St. Clair,25.826772749955815
8061,CO,Kiowa,25.792592277749034
48249,TX,Jim Wells,25.792106485465144
1109,AL,Pike,25.780610269633794
54097,WV,Upshur,25.767605155161192
22083,LA,Richland,25.75342107847702
5035,AR,Crittenden,25.7521832116405
45029,SC,Colleton,25.747842889388654
28097,MS,Montgomery,25.690762777507093
1115,AL,St. Clair,25.68991246218628
13099,GA,Early,25.687257539839187
29177,MO,Ray,25.658569331268726
28153,MS,Wayne,25.656654346169123
12077,FL,Liberty,25.65096794214792
1045,AL,Dale,25.641019713651215
16023,ID,Butte,25.63698167078788
35006,NM,Cibola,25.59160208221016
21123,KY,Larue,25.575718807647238
29207,MO,Stoddard,25.572625467495676
28135,MS,Tallahatchie,25.571999630303782
12007,FL,Bradford,25.553524928615627
4015,AZ,Mohave,25.531530462618004
12043,FL,Glades,25.529199718013395
24011,MD,Caroline,25.522816998897692
22127,LA,Winn,25.499439980416618
29035,MO,Carter,25.45379509682239
4007,AZ,Gila,25.45014070704553
28141,MS,Tishomingo,25.44774214898526
47167,TN,Tipton,25.43439452841596
37131,NC,Northampton,25.428904903136107
12051,FL,Hendry,25.42042179736349
29093,MO,Iron,25.419531510123843
48467,TX,Van Zandt,25.414924050410868
21175,KY,Morgan,25.382612417121667
39135,OH,Preble,25.379477498210328
21053,KY,Clinton,25.36727123079972
1133,AL,Winston,25.328143180796484
29123,MO,Madison,25.318586404299893
13167,GA,Johnson,25.30081186931195
29215,MO,Texas,25.29811592483134
13315,GA,Wilcox,25.29061344503851
13069,GA,Coffee,25.281919137558827
48115,TX,Dawson,25.26195017449167
18131,IN,Pulaski,25.259061060701782
28093,MS,Marshall,25.245881643790135
40049,OK,Garvin,25.23742950303105
28005,MS,Amite,25.23351485157753
47171,TN,Unicoi,25.23069845390329
51025,VA,Brunswick,25.20394701585131
40095,OK,Marshall,25.19854143466482
51195,VA,Wise,25.1802727128834
28031,MS,Covington,25.163889327938513
48107,TX,Crosby,25.16013092219744
29173,MO,Ralls,25.14805234851561
51007,VA,Amelia,25.14409778509623
21195,KY,Pike,25.121074996824262
37047,NC,Columbus,25.10395775941401
13081,GA,Crisp,25.053200330915633
21013,KY,Bell,25.032705843590037
21069,KY,Fleming,25.0258772227661
28099,MS,Neshoba,25.022822095284745
5101,AR,Newton,25.011408397306916
22087,LA,St. Bernard,24.980194642356047
29125,MO,Maries,24.96113567990937
13265,GA,Taliaferro,24.946867254745012
48101,TX,Cottle,24.946208409038135
13093,GA,Dooly,24.92849912218859
29065,MO,Dent,24.927551589198917
39075,OH,Holmes,24.910528486389914
21061,KY,Edmonson,24.90242995342729
35053,NM,Socorro,24.90148743364146
8009,CO,Baca,24.891183437851776
51143,VA,Pittsylvania,24.85517368029473
22011,LA,Beauregard,24.84428799408514
37185,NC,Warren,24.8194564989495
13033,GA,Burke,24.79309888493767
40041,OK,Delaware,24.767664222965784
13303,GA,Washington,24.762969799531522
18009,IN,Blackford,24.752789210322614
1087,AL,Macon,24.751330358238146
13011,GA,Banks,24.742821682241175
54095,WV,Tyler,24.71221757312456
12121,FL,Suwannee,24.69953160610854
5061,AR,Howard,24.69126829772233
48365,TX,Panola,24.685866673013734
21077,KY,Gallatin,24.677594243131654
54021,WV,Gilmer,24.660633221767945
13309,GA,Wheeler,24.584976992908867
29013,MO,Bates,24.582452866131092
18119,IN,Owen,24.5766345559809
13007,GA,Baker,24.5757064604623
37153,NC,Richmond,24.57547438881303
28015,MS,Carroll,24.56797496105122
5029,AR,Conway,24.563055284919983
21191,KY,Pendleton,24.53106265975152
13229,GA,Pierce,24.516613394954074
29011,MO,Barton,24.499546333377815
13267,GA,Tattnall,24.497137611095784
48313,TX,Madison,24.493746773188
13213,GA,Murray,24.490227185426825
46017,SD,Buffalo,24.486376431316653
46085,SD,Lyman,24.48418722329432
29103,MO,Knox,24.471232493587454
29205,MO,Shelby,24.466669778946972
29141,MO,Morgan,24.462425499423237
28021,MS,Claiborne,24.444913273467353
1091,AL,Marengo,24.42972323051031
48369,TX,Parmer,24.427990066344915
37155,NC,Robeson,24.423166644925594
13109,GA,Evans,24.415400726550903
20095,KS,Kingman,24.403911746156165
29203,MO,Shannon,24.40010799819975
48403,TX,Sabine,24.38820927125479
12075,FL,Levy,24.370307806721236
21079,KY,Garrard,24.369233748959918
12049,FL,Hardee,24.357503674136314
13295,GA,Walker,24.356301556747045
21183,KY,Ohio,24.355436943868774
21197,KY,Powell,24.349647751753025
48163,TX,Frio,24.34631315059248
48337,TX,Montague,24.340952817408535
51183,VA,Sussex,24.338675711007134
28091,MS,Marion,24.321571795334858
39031,OH,Coshocton,24.31579892926089
39111,OH,Monroe,24.275620199079967
47091,TN,Johnson,24.27099113467422
39019,OH,Carroll,24.2363168083927
5053,AR,Grant,24.22476988823466
13071,GA,Colquitt,24.21146064158744
22113,LA,Vermilion,24.20896437232147
55078,WI,Menominee,24.16989425705527
1021,AL,Chilton,24.166302653697816
51036,VA,Charles City,24.160545458800524
5123,AR,St. Francis,24.158962070097104
5033,AR,Crawford,24.137952627456734
5149,AR,Yell,24.115159328474668
1039,AL,Covington,24.11209722897662
29025,MO,Caldwell,24.110268630751566
21085,KY,Grayson,24.07113046730547
40141,OK,Tillman,24.065787779176397
1029,AL,Cleburne,24.062950938667335
48407,TX,San Jacinto,24.062332861481217
54077,WV,Preston,24.053189098373398
5097,AR,Montgomery,24.04190369828538
1007,AL,Bibb,24.029633846023376
51077,VA,Grayson,24.0185150714002
54065,WV,Morgan,24.01393540382308
13119,GA,Franklin,23.987557326859314
47107,TN,McMinn,23.96563042284966
1113,AL,Russell,23.963409276839023
13173,GA,Lanier,23.938047171006577
13251,GA,Screven,23.920845786186554
47127,TN,Moore,23.903101273596633
48315,TX,Marion,23.891398271418534
1121,AL,Talladega,23.855367866711386
51089,VA,Henry,23.831907987702124
32023,NV,Nye,23.80520741416606
1017,AL,Chambers,23.79044961645476
48323,TX,Maverick,23.789170493586944
48289,TX,Leon,23.783812593844573
47063,TN,Hamblen,23.77694608749562
12013,FL,Calhoun,23.7718203578004
13259,GA,Stewart,23.731135159723372
47089,TN,Jefferson,23.704334755169203
30087,MT,Rosebud,23.694544351902426
21087,KY,Green,23.69240369856069
5037,AR,Cross,23.682218525723858
48317,TX,Martin,23.68221293895749
13321,GA,Worth,23.676460406874373
47051,TN,Franklin,23.669696567483992
39071,OH,Highland,23.63593561116414
21063,KY,Elliott,23.609047672843534
18075,IN,Jay,23.588993205333356
13319,GA,Wilkinson,23.587184256693913
51111,VA,Lunenburg,23.55995264138046
54051,WV,Marshall,23.545585258272347
28161,MS,Yalobusha,23.53833568693741
21041,KY,Carroll,23.530767322488217
48385,TX,Real,23.526089630900408
13305,GA,Wayne,23.51952863274477
21115,KY,Johnson,23.50676065581041
45087,SC,Union,23.50603463630553
21139,KY,Livingston,23.496461306321812
48291,TX,Liberty,23.493951574702155
1059,AL,Franklin,23.488555725479916
48445,TX,Terry,23.48255239059954
21169,KY,Metcalfe,23.471192513097783
48507,TX,Zavala,23.46357305949829
28055,MS,Issaquena,23.419256405182704
5057,AR,Hempstead,23.41788278234355
13269,GA,Taylor,23.41041174681903
18149,IN,Starke,23.40812509158757
40077,OK,Latimer,23.40769801414032
28023,MS,Clarke,23.389256751487384
18143,IN,Scott,23.383743386816473
13087,GA,Decatur,23.379764405863185
21051,KY,Clay,23.341107649230818
40085,OK,Love,23.31766102340901
28143,MS,Tunica,23.31255794182988
22065,LA,Madison,23.307514382535906
40127,OK,Pushmataha,23.30490954916215
22027,LA,Claiborne,23.29283946949495
28051,MS,Holmes,23.291814891667432
46071,SD,Jackson,23.23946118559602
47045,TN,Dyer,23.220900141609334
48253,TX,Jones,23.176831907878636
5105,AR,Perry,23.136376091278454
48247,TX,Jim Hogg,23.13198226106285
1005,AL,Barbour,23.125886833913817
29139,MO,Montgomery,23.104617397533357
51670,VA,Hopewell,23.09772979307373
1067,AL,Henry,23.08804582258076
1019,AL,Cherokee,23.08492529784293
45049,SC,Hampton,23.077641017932677
13199,GA,Meriwether,23.0545447228939
5081,AR,Little River,23.029711005105113
48391,TX,Refugio,23.008571138764598
22003,LA,Allen,23.006382133190407
40075,OK,Kiowa,22.977804742698645
29067,MO,Douglas,22.958583303818287
48225,TX,Houston,22.93993894153303
29111,MO,Lewis,22.931180557629844
39079,OH,Jackson,22.89887862505737
29015,MO,Benton,22.88460441809007
8021,CO,Conejos,22.883275387982437
48269,TX,King,22.882281010002078
40149,OK,Washita,22.876764751700556
13165,GA,Jenkins,22.87643690959481
1057,AL,Fayette,22.872753972439956
13263,GA,Talbot,22.863190961253952
21065,KY,Estill,22.862679192382956
22053,LA,Jefferson Davis,22.844205023928897
5087,AR,Madison,22.836943793635033
1027,AL,Clay,22.833299115833892
21203,KY,Rockcastle,22.81208267667667
22029,LA,Concordia,22.767796256048918
51081,VA,Greensville,22.759737094065468
47003,TN,Bedford,22.706120600845484
12067,FL,Lafayette,22.689878369799047
22031,LA,De Soto,22.664862092349967
18111,IN,Newton,22.66079871342668
35029,NM,Luna,22.660460527263922
48393,TX,Roberts,22.63660980311879
54009,WV,Brooke,22.617577173815725
54103,WV,Wetzel,22.613840564965482
28111,MS,Perry,22.609144555083112
21219,KY,Todd,22.571844411084708
40079,OK,Le Flore,22.54073274498328
48279,TX,Lamb,22.514282883535298
21137,KY,Lincoln,22.47239773236932
29129,MO,Mercer,22.468101422957165
54057,WV,Mineral,22.45755511393422
48045,TX,Briscoe,22.426066922784837
29149,MO,Oregon,22.420682962052574
47019,TN,Carter,22.3960558070174
13155,GA,Irwin,22.38143507049236
1023,AL,Choctaw,22.37173461196169
5011,AR,Bradley,22.32961632424406
48459,TX,Upshur,22.320606090611065
12039,FL,Gadsden,22.287156130768185
5017,AR,Chicot,22.283738064902
28157,MS,Wilkinson,22.270792396373704
1037,AL,Coosa,22.26929168483169
48165,TX,Gaines,22.268646889930704
48373,TX,Polk,22.223761758381762
48483,TX,Wheeler,22.183715907183423
45023,SC,Chester,22.166706533439775
29055,MO,Crawford,22.13791957281105
13195,GA,Madison,22.132723547241902
21039,KY,Carlisle,22.11117759071218
29069,MO,Dunklin,22.109407710201218
1009,AL,Blount,22.10770121183935
5001,AR,Arkansas,22.099003755619588
22043,LA,Grant,22.098571042249922
5021,AR,Clay,22.097765901219724
47169,TN,Trousdale,22.087945146491133
28013,MS,Calhoun,22.04661870463866
21109,KY,Jackson,22.045259565148672
1013,AL,Butler,22.044262787052524
48419,TX,Shelby,22.041145465512766
13005,GA,Bacon,22.034712360367276
47055,TN,Giles,22.032399277590716
51037,VA,Charlotte,22.0113510143037
48457,TX,Tyler,22.008979632264055
54075,WV,Pocahontas,21.995851324173483
13017,GA,Ben Hill,21.99482522920467
21231,KY,Wayne,21.967077493614447
40089,OK,McCurtain,21.941043002618727
40105,OK,Nowata,21.939341173164244
47059,TN,Greene,21.926663694482468
21189,KY,Owsley,21.922586686150623
22119,LA,Webster,21.919363181258348
1071,AL,Jackson,21.891471364900674
51167,VA,Russell,21.89094026254191
45039,SC,Fairfield,21.876971608349987
48127,TX,Dimmit,21.871805790019202
40133,OK,Seminole,21.832617720387947
47131,TN,Obion,21.816265909696813
40097,OK,Mayes,21.815852942560763
51169,VA,Scott,21.815777765620503
51141,VA,Patrick,21.815672254434197
48489,TX,Willacy,21.80155718545977
54007,WV,Braxton,21.797972310070826
13271,GA,Telfair,21.771072515148315
13079,GA,Crawford,21.76850342451529
22021,LA,Caldwell,21.764504043983877
48067,TX,Cass,21.758477842360595
5147,AR,Woodruff,21.735039389855597
29061,MO,Daviess,21.721204405193106
1047,AL,Dallas,21.716733331784663
48145,TX,Falls,21.70696880092204
47085,TN,Humphreys,21.70228042324417
5071,AR,Johnson,21.69933839571745
8023,CO,Costilla,21.69852412140978
47117,TN,Marshall,21.69238502440146
13061,GA,Clay,21.68611817796446
21131,KY,Leslie,21.673436536016002
47015,TN,Cannon,21.671735045455133
5065,AR,Izard,21.633218946603105
40023,OK,Choctaw,21.609194168392143
5083,AR,Logan,21.577608336727216
1025,AL,Clarke,21.572720641718828
1127,AL,Walker,21.54587781310064
1119,AL,Sumter,21.53335432145413
1111,AL,Randolph,21.504491277653347
28119,MS,Quitman,21.49913515460629
16033,ID,Clark,21.49377148448493
21027,KY,Breckinridge,21.476940891662924
47053,TN,Gibson,21.474309581687702
48427,TX,Starr,21.463247974756396
13273,GA,Terrell,21.45782436417533
12079,FL,Madison,21.456539029040982
48505,TX,Zapata,21.449693758744925
1049,AL,DeKalb,21.440562824272007
47139,TN,Polk,21.436483047368018
45069,SC,Marlboro,21.41563942087902
