FIPS_5digit,State,County,Housing Score
39113,OH,Montgomery County,79.78045988460373
30107,MT,Wheatland County,79.7686527402418
48299,TX,Llano County,79.76769400292177
26087,MI,Lapeer County,79.76133705388773
26119,MI,Montmorency County,79.75000017793647
36091,NY,Saratoga County,79.74840997634162
16009,ID,Benewah County,79.74511152866455
37105,NC,Lee County,79.74143009968456
31109,NE,Lancaster County,79.73276136901437
26077,MI,Kalamazoo County,79.73020153608091
16057,ID,Latah County,79.69411367102386
19013,IA,Black Hawk County,79.69390818132631
32019,NV,Lyon County,79.69069063902162
13061,GA,Clay County,79.6800009079363
13163,GA,Jefferson County,79.67797528583573
12079,FL,Madison County,79.67677240628679
50005,VT,Caledonia County,79.67159433033386
13199,GA,Meriwether County,79.65496362921166
5041,AR,Desha County,79.64909337894082
36113,NY,Warren County,79.64067911868918
26125,MI,Oakland County,79.64057263593052
36063,NY,Niagara County,79.63627131199003
9005,CT,Litchfield County,79.63266885288087
48115,TX,Dawson County,79.62931766268201
8099,CO,Prowers County,79.61338424388478
47125,TN,Montgomery County,79.5946465450117
48213,TX,Henderson County,79.57761953694677
32007,NV,Elko County,79.57655294752108
48405,TX,San Augustine County,79.5582383558865
13233,GA,Polk County,79.55733629575693
53027,WA,Grays Harbor County,79.55515016455621
42003,PA,Allegheny County,79.53958503852135
49057,UT,Weber County,79.53472694849107
55063,WI,La Crosse County,79.49304311036467
21057,KY,Cumberland County,79.49027777572523
38035,ND,Grand Forks County,79.48085640151038
47119,TN,Maury County,79.48041170753406
51101,VA,King William County,79.4656959560427
30087,MT,Rosebud County,79.46023905465627
51187,VA,Warren County,79.45809044535594
23017,ME,Oxford County,79.45329672745133
47021,TN,Cheatham County,79.45259736755177
21101,KY,Henderson County,79.4455303633204
13319,GA,Wilkinson County,79.44213785089586
22055,LA,Lafayette Parish,79.43527780112034
8063,CO,Kit Carson County,79.43467843627712
19101,IA,Jefferson County,79.42174984295367
51735,VA,Poquoson city,79.40998851082398
36053,NY,Madison County,79.40724954549304
45045,SC,Greenville County,79.403221193627
45009,SC,Bamberg County,79.38549103343406
30001,MT,Beaverhead County,79.3814506547272
48137,TX,Edwards County,79.35986458063759
19057,IA,Des Moines County,79.34652852561852
19179,IA,Wapello County,79.33661995579958
5139,AR,Union County,79.32588206976374
48437,TX,Swisher County,79.31940999079062
13283,GA,Treutlen County,79.31892058511886
9011,CT,New London County,79.31258275592833
18163,IN,Vanderburgh County,79.28125629046681
17063,IL,Grundy County,79.27787546045731
13017,GA,Ben Hill County,79.27086715736401
17143,IL,Peoria County,79.25237882163313
47011,TN,Bradley County,79.24988779529686
41021,OR,Gilliam County,79.2486513605423
18013,IN,Brown County,79.24391770560037
5045,AR,Faulkner County,79.23784253350014
48037,TX,Bowie County,79.2342610245964
35029,NM,Luna County,79.23047106727279
46019,SD,Butte County,79.22397029523664
37077,NC,Granville County,79.21103838556044
13091,GA,Dodge County,79.20464942943121
2066,AK,Copper River Census Area,79.19668731027
13269,GA,Taylor County,79.1953868838114
21113,KY,Jessamine County,79.18806199485213
16087,ID,Washington County,79.177579903631
45033,SC,Dillon County,79.17743274714813
4003,AZ,Cochise County,79.17499593878837
48039,TX,Brazoria County,79.1683508198246
51073,VA,Gloucester County,79.16095763041585
12107,FL,Putnam County,79.14640638037986
49007,UT,Carbon County,79.13845953431175
30003,MT,Big Horn County,79.13829864608253
21009,KY,Barren County,79.12653080016821
22019,LA,Calcasieu Parish,79.12090542428413
47065,TN,Hamilton County,79.10829068424893
13279,GA,Toombs County,79.09699026399355
48235,TX,Irion County,79.09615133632518
27141,MN,Sherburne County,79.09535652238155
35051,NM,Sierra County,79.0876219392374
36057,NY,Montgomery County,79.0852174748298
48477,TX,Washington County,79.05597231352938
45067,SC,Marion County,79.05053494755681
13043,GA,Candler County,79.04964469125281
13053,GA,Chattahoochee County,79.01563530372233
37159,NC,Rowan County,79.01185231699048
13271,GA,Telfair County,79.00226292733747
39129,OH,Pickaway County,78.99897088547182
50017,VT,Orange County,78.9823003080223
29021,MO,Buchanan County,78.98028990677318
30007,MT,Broadwater County,78.96372505632377
48441,TX,Taylor County,78.96055223386335
51775,VA,Salem city,78.9412956475491
42049,PA,Erie County,78.93144408530857
17201,IL,Winnebago County,78.92029237947162
37087,NC,Haywood County,78.91993699092981
22083,LA,Richland Parish,78.91819163318068
50009,VT,Essex County,78.91629800798613
40139,OK,Texas County,78.90729417045073
36115,NY,Washington County,78.90083168519467
37151,NC,Randolph County,78.89522771604032
47075,TN,Haywood County,78.87968217117005
47189,TN,Wilson County,78.87174131744607
47187,TN,Williamson County,78.862896073977
28087,MS,Lowndes County,78.85238442161453
41023,OR,Grant County,78.84016212496608
41013,OR,Crook County,78.8372149055648
27163,MN,Washington County,78.83472607863101
21013,KY,Bell County,78.83008898057021
32001,NV,Churchill County,78.80412712368769
13205,GA,Mitchell County,78.79676544886553
30023,MT,Deer Lodge County,78.79481795534527
40141,OK,Tillman County,78.79457433928975
36051,NY,Livingston County,78.7680317479933
30089,MT,Sanders County,78.76204455494694
37143,NC,Perquimans County,78.7585121998651
54101,WV,Webster County,78.75571882214983
53005,WA,Benton County,78.75078319399925
45031,SC,Darlington County,78.73904633110071
23029,ME,Washington County,78.72917613707271
37067,NC,Forsyth County,78.72910872071856
26021,MI,Berrien County,78.72659817727526
48459,TX,Upshur County,78.71385466352676
21195,KY,Pike County,78.70550716077238
47095,TN,Lake County,78.69733137553723
9013,CT,Tolland County,78.6931953735137
9003,CT,Hartford County,78.6931953735137
9007,CT,Middlesex County,78.6931953735137
4009,AZ,Graham County,78.67642421498715
23023,ME,Sagadahoc County,78.63660597781755
16001,ID,Ada County,78.63520962589367
5143,AR,Washington County,78.62899303921124
48163,TX,Frio County,78.62812571857324
26081,MI,Kent County,78.57172376934027
31115,NE,Loup County,78.57051527930577
30045,MT,Judith Basin County,78.56606947942113
6049,CA,Modoc County,78.56547939151946
12047,FL,Hamilton County,78.55333026316288
12067,FL,Lafayette County,78.53920582951618
21051,KY,Clay County,78.51019698214864
28077,MS,Lawrence County,78.49347197682823
22041,LA,Franklin Parish,78.47199743046404
48363,TX,Palo Pinto County,78.46644132277386
35006,NM,Cibola County,78.46632898486244
26147,MI,St. Clair County,78.46391200795505
18035,IN,Delaware County,78.4426668003022
8085,CO,Montrose County,78.4356868599869
47153,TN,Sequatchie County,78.43564046500498
40009,OK,Beckham County,78.40075924508582
13085,GA,Dawson County,78.38123977691258
36117,NY,Wayne County,78.37712592748656
46121,SD,Todd County,78.33741199635486
28141,MS,Tishomingo County,78.31189471835357
40143,OK,Tulsa County,78.29986722621014
1003,AL,Baldwin County,78.29308199864309
51037,VA,Charlotte County,78.29073089905252
5051,AR,Garland County,78.27577767175003
48293,TX,Limestone County,78.27240131783317
42079,PA,Luzerne County,78.25193927568249
51041,VA,Chesterfield County,78.24537811063243
50027,VT,Windsor County,78.23567827162783
13309,GA,Wheeler County,78.23358310667847
27025,MN,Chisago County,78.21461021440093
13289,GA,Twiggs County,78.21080465048271
29077,MO,Greene County,78.2084610535757
13293,GA,Upson County,78.18471672579334
28091,MS,Marion County,78.18192541580169
48349,TX,Navarro County,78.17222392658695
17003,IL,Alexander County,78.16888860386928
51093,VA,Isle of Wight County,78.14440876425533
51095,VA,James City County,78.14221432959012
16059,ID,Lemhi County,78.13442174917314
23021,ME,Piscataquis County,78.13357664906064
10005,DE,Sussex County,78.13056850320558
24043,MD,Washington County,78.12846401699449
17163,IL,St. Clair County,78.12623887147298
48155,TX,Foard County,78.12543057573485
48387,TX,Red River County,78.12304091529985
31055,NE,Douglas County,78.12225924314004
48015,TX,Austin County,78.12167983654491
28133,MS,Sunflower County,78.09898143706124
13115,GA,Floyd County,78.09818953118581
21071,KY,Floyd County,78.08924852269469
36089,NY,St. Lawrence County,78.07924188158667
50001,VT,Addison County,78.0675012367819
35041,NM,Roosevelt County,78.05561135602531
37019,NC,Brunswick County,78.05018026942898
16025,ID,Camas County,78.03915018082736
8121,CO,Washington County,78.0327207716609
22101,LA,St. Mary Parish,78.03066890102504
13223,GA,Paulding County,78.02166655319586
8089,CO,Otero County,78.01099309100921
46095,SD,Mellette County,77.9939503470804
54011,WV,Cabell County,77.99136667547158
48005,TX,Angelina County,77.97877174284172
28021,MS,Claiborne County,77.96432424872631
23001,ME,Androscoggin County,77.9461229711168
53039,WA,Klickitat County,77.92858389859624
22111,LA,Union Parish,77.89665359584042
13275,GA,Thomas County,77.89487138191802
12043,FL,Glades County,77.89243334852387
30009,MT,Carbon County,77.87942581429319
37155,NC,Robeson County,77.87938085151364
13299,GA,Ware County,77.87622691452384
51047,VA,Culpeper County,77.87572061175021
23013,ME,Knox County,77.87048012618331
16017,ID,Bonner County,77.85393296299445
6035,CA,Lassen County,77.8469913156537
48203,TX,Harrison County,77.8456315634331
21037,KY,Campbell County,77.8284235286461
47093,TN,Knox County,77.81823115170117
48313,TX,Madison County,77.79522784640749
22097,LA,St. Landry Parish,77.77772836761785
37093,NC,Hoke County,77.77669874585894
22015,LA,Bossier Parish,77.74801532101738
18089,IN,Lake County,77.72960268654387
51199,VA,York County,77.72273462033156
2164,AK,Lake and Peninsula Borough,77.68819743391654
22089,LA,St. Charles Parish,77.66392001851179
56033,WY,Sheridan County,77.66391959887167
13253,GA,Seminole County,77.66362300185557
54027,WV,Hampshire County,77.65662747862189
22107,LA,Tensas Parish,77.65518424011832
36007,NY,Broome County,77.6469883394163
8073,CO,Lincoln County,77.63397947445843
22091,LA,St. Helena Parish,77.62324425863562
51149,VA,Prince George County,77.60240835222922
37041,NC,Chowan County,77.6011519582871
13127,GA,Glynn County,77.59149494980386
48397,TX,Rockwall County,77.58744825482965
51065,VA,Fluvanna County,77.57476658694809
37139,NC,Pasquotank County,77.57389890457625
13039,GA,Camden County,77.56087284004239
48255,TX,Karnes County,77.54598983971799
48171,TX,Gillespie County,77.54010026673899
8087,CO,Morgan County,77.53861958991288
42011,PA,Berks County,77.53689121950356
35037,NM,Quay County,77.51145915981417
53047,WA,Okanogan County,77.49855465672177
13075,GA,Cook County,77.49672735180648
29019,MO,Boone County,77.49034389059739
51720,VA,Norton city,77.48310722986557
27037,MN,Dakota County,77.47217053450154
8081,CO,Moffat County,77.47021314368698
8111,CO,San Juan County,77.46611918223186
30053,MT,Lincoln County,77.46488697870689
22079,LA,Rapides Parish,77.45624798757635
30047,MT,Lake County,77.43062378923064
51079,VA,Greene County,77.4124582698459
4023,AZ,Santa Cruz County,77.40646871288091
30093,MT,Silver Bow County,77.38767207757749
48287,TX,Lee County,77.38569917729696
21121,KY,Knox County,77.3681426155231
24013,MD,Carroll County,77.35239224857641
22045,LA,Iberia Parish,77.34783025906532
13303,GA,Washington County,77.33995816940751
22009,LA,Avoyelles Parish,77.30161276747805
37191,NC,Wayne County,77.29288927321639
1087,AL,Macon County,77.28734690346904
9009,CT,New Haven County,77.28257178728161
48013,TX,Atascosa County,77.27857468682254
53001,WA,Adams County,77.27331204530289
50023,VT,Washington County,77.26742068979944
51530,VA,Buena Vista city,77.26466605756333
8083,CO,Montezuma County,77.24095785342556
23019,ME,Penobscot County,77.22343714682418
37107,NC,Lenoir County,77.211350013161
27003,MN,Anoka County,77.2008280818766
48047,TX,Brooks County,77.19880833784605
12041,FL,Gilchrist County,77.18696388338068
36075,NY,Oswego County,77.17880017485763
12017,FL,Citrus County,77.14927530889238
45041,SC,Florence County,77.14285745302813
48181,TX,Grayson County,77.13100939373093
13087,GA,Decatur County,77.12293912366096
13261,GA,Sumter County,77.11402217909692
2105,AK,Hoonah-Angoon Census Area,77.11363840507123
54081,WV,Raleigh County,77.09843502848877
55093,WI,Pierce County,77.09721094738754
8043,CO,Fremont County,77.0603331550942
42069,PA,Lackawanna County,77.050610940623
48493,TX,Wilson County,77.05036814091301
28069,MS,Kemper County,77.04624636591623
13195,GA,Madison County,77.03171374242534
12109,FL,St. Johns County,77.02692884155633
37053,NC,Currituck County,77.02384871353584
48091,TX,Comal County,77.01992783988202
31043,NE,Dakota County,77.00234496073959
9001,CT,Fairfield County,77.0013117181932
48449,TX,Titus County,76.99993836161681
48183,TX,Gregg County,76.96553688131972
12131,FL,Walton County,76.96434296561057
22077,LA,Pointe Coupee Parish,76.9642585951775
51678,VA,Lexington city,76.95424288651556
12089,FL,Nassau County,76.93306244733894
21227,KY,Warren County,76.92374623960177
37133,NC,Onslow County,76.8790434422923
48107,TX,Crosby County,76.86284307865223
42051,PA,Fayette County,76.83607401828542
20107,KS,Linn County,76.83534953228998
32023,NV,Nye County,76.83059986593751
5091,AR,Miller County,76.82603149257437
24019,MD,Dorchester County,76.81765720730142
5123,AR,St. Francis County,76.81056652723436
12055,FL,Highlands County,76.80427192970588
47043,TN,Dickson County,76.79595896362191
54015,WV,Clay County,76.74706543362677
51053,VA,Dinwiddie County,76.72230515124156
41011,OR,Coos County,76.70625571273196
46007,SD,Bennett County,76.69967420600314
45005,SC,Allendale County,76.682300454383
1007,AL,Bibb County,76.66020930426706
42043,PA,Dauphin County,76.61841887594095
36029,NY,Erie County,76.61300320688049
49051,UT,Wasatch County,76.59883801121984
35025,NM,Lea County,76.59466257266912
51520,VA,Bristol city,76.57980461606321
12065,FL,Jefferson County,76.55149365825508
48423,TX,Smith County,76.5494517232595
48481,TX,Wharton County,76.5486689450732
21111,KY,Jefferson County,76.53530857936819
2013,AK,Aleutians East Borough,76.52918508619985
20061,KS,Geary County,76.52143747617976
22103,LA,St. Tammany Parish,76.52026022951223
5119,AR,Pulaski County,76.47337851689694
13009,GA,Baldwin County,76.4697252920097
37049,NC,Craven County,76.45745502382182
36067,NY,Onondaga County,76.45674051697158
12019,FL,Clay County,76.45661398630122
17111,IL,McHenry County,76.444605630565
28125,MS,Sharkey County,76.43249959160369
48395,TX,Robertson County,76.4278130520456
38085,ND,Sioux County,76.41642146322107
45069,SC,Marlboro County,76.41121120542257
48451,TX,Tom Green County,76.40340448911628
6011,CA,Colusa County,76.39995633415491
17093,IL,Kendall County,76.37535352297985
53041,WA,Lewis County,76.36112066586983
8125,CO,Yuma County,76.35968553066961
12049,FL,Hardee County,76.34565342376601
13033,GA,Burke County,76.3386777261683
37181,NC,Vance County,76.33827395596639
45085,SC,Sumter County,76.32872272514244
13105,GA,Elbert County,76.32714031860738
37195,NC,Wilson County,76.30091567066293
48253,TX,Jones County,76.27458933527252
30017,MT,Custer County,76.26106793522706
37081,NC,Guilford County,76.25385935241242
42029,PA,Chester County,76.2304733168336
29155,MO,Pemiscot County,76.22759077639228
48045,TX,Briscoe County,76.2231348512849
42071,PA,Lancaster County,76.22114898600789
53045,WA,Mason County,76.21004959715668
8049,CO,Grand County,76.20950920094678
21159,KY,Martin County,76.2034724865489
49037,UT,San Juan County,76.19617734574697
21201,KY,Robertson County,76.19494560807193
24047,MD,Worcester County,76.17742344114042
37055,NC,Dare County,76.16228652010051
13173,GA,Lanier County,76.14578409692652
50019,VT,Orleans County,76.1417718911344
8055,CO,Huerfano County,76.1226170577281
51790,VA,Staunton city,76.11350517306566
21035,KY,Calloway County,76.08200650108078
48027,TX,Bell County,76.08005930726314
48071,TX,Chambers County,76.04296480683699
45091,SC,York County,76.04057779945313
1097,AL,Mobile County,76.02430636963825
30051,MT,Liberty County,76.02062125339317
22065,LA,Madison Parish,76.01461328467914
47001,TN,Anderson County,75.9852695222087
22105,LA,Tangipahoa Parish,75.98021829346663
21153,KY,Magoffin County,75.9582922930501
17091,IL,Kankakee County,75.94990124146416
37091,NC,Hertford County,75.91414475667295
51057,VA,Essex County,75.88281510718355
56027,WY,Niobrara County,75.86905796077589
48003,TX,Andrews County,75.85871121066305
16027,ID,Canyon County,75.85412519236587
37037,NC,Chatham County,75.85346220961631
48443,TX,Terrell County,75.81827011542518
33013,NH,Merrimack County,75.8039385803117
22095,LA,St. John the Baptist Parish,75.7885320115108
13131,GA,Grady County,75.78610830345092
28093,MS,Marshall County,75.7851412724589
35013,NM,Dona Ana County,75.75426706346883
37025,NC,Cabarrus County,75.7532787985368
48221,TX,Hood County,75.74195382690796
1119,AL,Sumter County,75.74145794924537
8007,CO,Archuleta County,75.728007370754
22029,LA,Concordia Parish,75.71728092848473
27013,MN,Blue Earth County,75.69026288316833
16055,ID,Kootenai County,75.68808324750425
48277,TX,Lamar County,75.64407334934096
48339,TX,Montgomery County,75.64294772976989
53007,WA,Chelan County,75.64192125150274
48247,TX,Jim Hogg County,75.6254790913613
48465,TX,Val Verde County,75.61750779255824
13077,GA,Coweta County,75.61162842381671
16073,ID,Owyhee County,75.61115365076738
19169,IA,Story County,75.61105335920824
30029,MT,Flathead County,75.60730740692527
36083,NY,Rensselaer County,75.59025122490597
31009,NE,Blaine County,75.58571763677239
45075,SC,Orangeburg County,75.58137466196973
26099,MI,Macomb County,75.57132249775307
33001,NH,Belknap County,75.52873520141625
13237,GA,Putnam County,75.52034188259466
42095,PA,Northampton County,75.51835206534388
48367,TX,Parker County,75.50800247103689
16069,ID,Nez Perce County,75.47882465733787
41037,OR,Lake County,75.47277324900979
48489,TX,Willacy County,75.45713878600432
22039,LA,Evangeline Parish,75.44817828986065
45011,SC,Barnwell County,75.44509198194446
36039,NY,Greene County,75.42541510714514
41031,OR,Jefferson County,75.4186488767974
18167,IN,Vigo County,75.4185494936989
1125,AL,Tuscaloosa County,75.41786699618245
51193,VA,Westmoreland County,75.41714142735363
37153,NC,Richmond County,75.40450331704486
46071,SD,Jackson County,75.40100837061195
53009,WA,Clallam County,75.38708444635876
8119,CO,Teller County,75.33819161279742
53021,WA,Franklin County,75.33368418611254
13231,GA,Pike County,75.30910022448461
35005,NM,Chaves County,75.2863980982726
48245,TX,Jefferson County,75.24257578823871
48469,TX,Victoria County,75.21394097614514
33005,NH,Cheshire County,75.19680204790751
28147,MS,Walthall County,75.15494208942482
2220,AK,Sitka City and Borough,75.1364267931679
40109,OK,Oklahoma County,75.12055731572322
17197,IL,Will County,75.10490622980113
8003,CO,Alamosa County,75.10157349140412
54061,WV,Monongalia County,75.09229637674214
28035,MS,Forrest County,75.08459887158612
2170,AK,Matanuska-Susitna Borough,75.07692055866546
22021,LA,Caldwell Parish,75.04360224369196
13057,GA,Cherokee County,75.03641651993772
48157,TX,Fort Bend County,75.0208375329124
51680,VA,Lynchburg city,74.97920284038358
13263,GA,Talbot County,74.97828703803941
37183,NC,Wake County,74.95315624098852
21067,KY,Fayette County,74.9444937908357
41019,OR,Douglas County,74.91117955235502
48473,TX,Waller County,74.90828301292179
36015,NY,Chemung County,74.90665908180682
55059,WI,Kenosha County,74.89894094943539
28047,MS,Harrison County,74.89218769130305
12007,FL,Bradford County,74.88840943710711
24029,MD,Kent County,74.88304120989672
22119,LA,Webster Parish,74.85200381228792
47147,TN,Robertson County,74.82601434806509
47165,TN,Sumner County,74.79736020864497
53017,WA,Douglas County,74.79234149638717
45017,SC,Calhoun County,74.77510987204667
48249,TX,Jim Wells County,74.73841979112326
13185,GA,Lowndes County,74.71867571987472
46047,SD,Fall River County,74.71674241828053
6063,CA,Plumas County,74.70633330672925
5107,AR,Phillips County,74.6959594821888
1109,AL,Pike County,74.68646951858679
53031,WA,Jefferson County,74.68550187763596
48301,TX,Loving County,74.68096475801728
39061,OH,Hamilton County,74.67906429839877
51590,VA,Danville city,74.67790362473282
44009,RI,Washington County,74.67385338884365
35045,NM,San Juan County,74.67249904330578
8061,CO,Kiowa County,74.67126145570786
26065,MI,Ingham County,74.67025904668108
12051,FL,Hendry County,74.66004877034932
28029,MS,Copiah County,74.62951487305352
39035,OH,Cuyahoga County,74.62556370390284
45081,SC,Saluda County,74.58141721213168
27059,MN,Isanti County,74.54773966182911
13189,GA,McDuffie County,74.54689993766407
8077,CO,Mesa County,74.51591058151386
28113,MS,Pike County,74.50297201738114
36105,NY,Sullivan County,74.47039709778483
13235,GA,Pulaski County,74.46673256931803
12045,FL,Gulf County,74.44397793589539
21221,KY,Trigg County,74.40353315779255
45051,SC,Horry County,74.39640709629879
28065,MS,Jefferson Davis County,74.37766353796191
12093,FL,Okeechobee County,74.37638521164695
55078,WI,Menominee County,74.371228082057
41045,OR,Malheur County,74.31795575736427
32021,NV,Mineral County,74.31742183421854
12083,FL,Marion County,74.29115315280677
8023,CO,Costilla County,74.28470889332037
2198,AK,Prince of Wales-Hyder Census Area,74.23376155942255
53063,WA,Spokane County,74.23123328733
30067,MT,Park County,74.21838822575877
48229,TX,Hudspeth County,74.19696220018746
30059,MT,Meagher County,74.17389239694756
13139,GA,Hall County,74.14729754469258
28075,MS,Lauderdale County,74.14421568223867
37187,NC,Washington County,74.14016676453964
35057,NM,Torrance County,74.13092464516942
36021,NY,Columbia County,74.10745205037756
13031,GA,Bulloch County,74.09219393981614
46137,SD,Ziebach County,74.0828853679066
42017,PA,Bucks County,74.03645916297978
51595,VA,Emporia city,74.02878303298135
21191,KY,Pendleton County,74.0269723170111
42091,PA,Montgomery County,74.02143894554531
13273,GA,Terrell County,74.02124332995017
12033,FL,Escambia County,74.01760020266592
41057,OR,Tillamook County,74.00892522775752
17109,IL,McDonough County,73.98419726051178
2122,AK,Kenai Peninsula Borough,73.95269733813275
48251,TX,Johnson County,73.94819774118163
21103,KY,Henry County,73.94644319042108
21017,KY,Bourbon County,73.93075918812043
48061,TX,Cameron County,73.92506630189588
28011,MS,Bolivar County,73.91816891158332
1063,AL,Greene County,73.90874689929232
48019,TX,Bandera County,73.90663005366596
18157,IN,Tippecanoe County,73.8940873745154
45089,SC,Williamsburg County,73.89170234640328
44001,RI,Bristol County,73.86836087537972
6027,CA,Inyo County,73.8505907029563
36055,NY,Monroe County,73.8501479443593
33003,NH,Carroll County,73.84297457145982
24003,MD,Anne Arundel County,73.8080902981236
37083,NC,Halifax County,73.80620726914796
6015,CA,Del Norte County,73.80522553113761
13113,GA,Fayette County,73.79909933591114
36095,NY,Schoharie County,73.78867732990227
1011,AL,Bullock County,73.77701706545392
33019,NH,Sullivan County,73.76669582033696
39049,OH,Franklin County,73.76381172128816
37165,NC,Scotland County,73.76223177765786
37017,NC,Bladen County,73.73077701481938
19103,IA,Johnson County,73.72456783904245
24027,MD,Howard County,73.71662395396835
24011,MD,Caroline County,73.71631638471449
24037,MD,St. Mary's County,73.695024542615
35047,NM,San Miguel County,73.67845028489566
37131,NC,Northampton County,73.67407979683927
48025,TX,Bee County,73.66908431367666
22075,LA,Plaquemines Parish,73.64319462456191
29085,MO,Hickory County,73.62536661264713
50015,VT,Lamoille County,73.60860778472112
35009,NM,Curry County,73.56213959198149
47149,TN,Rutherford County,73.54768889089911
35061,NM,Valencia County,73.53886760876576
49053,UT,Washington County,73.53428823056998
29095,MO,Jackson County,73.52294965005565
37043,NC,Clay County,73.48854249718266
55025,WI,Dane County,73.48573262390659
22069,LA,Natchitoches Parish,73.47349261187436
6105,CA,Trinity County,73.4477092891916
49035,UT,Salt Lake County,73.4421856768081
53015,WA,Cowlitz County,73.43968378641608
28027,MS,Coahoma County,73.40905687163156
10001,DE,Kent County,73.36651461028832
37101,NC,Johnston County,73.35992163816044
49043,UT,Summit County,73.3422350058162
51087,VA,Henrico County,73.3198751636472
5099,AR,Nevada County,73.30698724870162
30063,MT,Missoula County,73.30625279393146
51179,VA,Stafford County,73.25245389535196
51107,VA,Loudoun County,73.21947039411472
26073,MI,Isabella County,73.21296722750847
1047,AL,Dallas County,73.20936216913665
12015,FL,Charlotte County,73.20243986435584
4015,AZ,Mohave County,73.18838362467044
1101,AL,Montgomery County,73.17536055839817
17043,IL,DuPage County,73.15049926318225
13067,GA,Cobb County,73.12171347043993
36045,NY,Jefferson County,73.11162410216676
2195,AK,Petersburg Borough,73.0959844481409
51003,VA,Albemarle County,73.08941820406615
9150,CT,Northeastern Connecticut Planning Region,73.08490466750294
51550,VA,Chesapeake city,73.03952254480534
16065,ID,Madison County,73.03723061601919
24025,MD,Harford County,73.00210597123525
51036,VA,Charles City County,72.98199594343858
17019,IL,Champaign County,72.98086841353155
13285,GA,Troup County,72.97346792111885
50021,VT,Rutland County,72.97311364742788
51007,VA,Amelia County,72.96526828367747
12091,FL,Okaloosa County,72.90685431874769
13227,GA,Pickens County,72.8522165919317
8045,CO,Garfield County,72.83235796861688
13243,GA,Randolph County,72.79125261348304
18097,IN,Marion County,72.78726101138231
32005,NV,Douglas County,72.74693367446278
24035,MD,Queen Anne's County,72.71368791826745
20045,KS,Douglas County,72.67584601417288
45077,SC,Pickens County,72.65752932752115
8123,CO,Weld County,72.62775192930509
17097,IL,Lake County,72.5563394629067
37065,NC,Edgecombe County,72.55344306972268
48259,TX,Kendall County,72.54074873578952
46027,SD,Clay County,72.50391808021108
51620,VA,Franklin city,72.49006750394024
24009,MD,Calvert County,72.48537074930007
42025,PA,Carbon County,72.47911917322449
48141,TX,El Paso County,72.47592148795218
13179,GA,Liberty County,72.47057242465739
48321,TX,Matagorda County,72.43162925027717
8029,CO,Delta County,72.408092561089
8067,CO,La Plata County,72.34550938016646
44003,RI,Kent County,72.34282719757968
8025,CO,Crowley County,72.33796164972713
47113,TN,Madison County,72.33702149320791
48445,TX,Terry County,72.32336653309885
45015,SC,Berkeley County,72.30637985370647
8101,CO,Pueblo County,72.30152166362888
24015,MD,Cecil County,72.28540865320113
37147,NC,Pitt County,72.27796990481026
48427,TX,Starr County,72.26369690031291
2240,AK,Southeast Fairbanks Census Area,72.25150436170158
1081,AL,Lee County,72.24783874012998
48505,TX,Zapata County,72.21670193547628
50003,VT,Bennington County,72.20673602665981
34005,NJ,Burlington County,72.20193285402176
13081,GA,Crisp County,72.17892894499487
36001,NY,Albany County,72.1688523123162
51147,VA,Prince Edward County,72.15492521164863
28071,MS,Lafayette County,72.14906938093645
2020,AK,Anchorage Municipality,72.09218144452437
25015,MA,Hampshire County,72.09201306403864
12061,FL,Indian River County,72.0726519841262
51810,VA,Virginia Beach city,72.07078795854828
48143,TX,Erath County,72.05847830512525
4019,AZ,Pima County,72.04820378166683
24045,MD,Wicomico County,72.03962045853999
33009,NH,Grafton County,72.02299810670124
53069,WA,Wahkiakum County,72.00404699142449
48491,TX,Williamson County,71.95434552686316
32510,NV,Carson City,71.95332803976557
51097,VA,King and Queen County,71.93980655085511
17037,IL,DeKalb County,71.93245998186879
5077,AR,Lee County,71.90601011520822
53071,WA,Walla Walla County,71.88104662388501
48377,TX,Presidio County,71.85305615508433
8011,CO,Bent County,71.79597076863939
8035,CO,Douglas County,71.79312575878312
51820,VA,Waynesboro city,71.78488512369593
37069,NC,Franklin County,71.78269569636785
17089,IL,Kane County,71.76006747445423
48291,TX,Liberty County,71.74902408584936
1073,AL,Jefferson County,71.7420758067575
27053,MN,Hennepin County,71.69523043418069
51690,VA,Martinsville city,71.67530317198644
20161,KS,Riley County,71.64914380848032
48311,TX,McMullen County,71.60682154359003
48085,TX,Collin County,71.60084401638842
51570,VA,Colonial Heights city,71.58213675518834
28163,MS,Yazoo County,71.51656353862488
4012,AZ,La Paz County,71.50917626116674
30031,MT,Gallatin County,71.49850052604499
34041,NJ,Warren County,71.4716841363543
13297,GA,Walton County,71.46907492810143
13015,GA,Bartow County,71.46205204660102
33011,NH,Hillsborough County,71.43329931468317
51183,VA,Sussex County,71.40340736813383
41041,OR,Lincoln County,71.37916875471275
4027,AZ,Yuma County,71.37065252525451
1113,AL,Russell County,71.36983781468774
2110,AK,Juneau City and Borough,71.35570006127388
48323,TX,Maverick County,71.33891552698289
21047,KY,Christian County,71.31074706906269
6093,CA,Siskiyou County,71.30598769191612
51121,VA,Montgomery County,71.29905241392028
35055,NM,Taos County,71.2600536058238
22067,LA,Morehouse Parish,71.21737046762532
37015,NC,Bertie County,71.20212605402149
12009,FL,Brevard County,71.14180574995522
37119,NC,Mecklenburg County,71.10546389306187
53077,WA,Yakima County,71.10521219785431
