par_state,par_county,kid_race,par_pctile,shrunk_xkid_brcbalance2020,county_name
1,69,Hispanic,75,6141,Houston
1,71,Asian,25,4875,Jackson
1,71,Pooled,75,4755.980906921241,Jackson
1,71,Hispanic,25,3463,Jackson
1,71,Asian,75,5584,Jackson
1,71,Black,50,2826,Jackson
1,71,Hispanic,75,6037,Jackson
1,71,AIAN,-9,3810,Jackson
1,71,Pooled,25,2681.624288425047,Jackson
1,71,Black,25,1960,Jackson
1,71,Hispanic,-9,4750,Jackson
1,71,Pooled,-9,3600.393234672305,Jackson
1,71,AIAN,75,5021,Jackson
1,71,Asian,50,5229.5,Jackson
1,71,AIAN,25,2599,Jackson
1,71,White,-9,3587.069767441861,Jackson
1,71,Hispanic,50,4750,Jackson
1,71,Asian,-9,5229.5,Jackson
1,71,Pooled,50,3718.802597673144,Jackson
1,71,White,75,4748,Jackson
1,71,Black,75,3692,Jackson
1,71,White,50,3708,Jackson
1,71,White,25,2668,Jackson
1,71,Black,-9,2643.684210526316,Jackson
1,71,AIAN,50,3810,Jackson
1,73,White,25,3279,Jefferson
1,73,AIAN,25,2208,Jefferson
1,73,AIAN,75,4226,Jefferson
1,73,Asian,25,6405,Jefferson
1,73,Hispanic,-9,4104.214953271028,Jefferson
1,73,AIAN,50,3217,Jefferson
1,73,Asian,50,5805,Jefferson
1,73,Asian,75,5205,Jefferson
1,73,Pooled,75,4944.143173431734,Jefferson
1,73,Asian,-9,5698.150684931506,Jefferson
1,73,Hispanic,25,2848,Jefferson
1,73,AIAN,-9,3217,Jefferson
1,73,Black,-9,2455.633431085044,Jefferson
1,73,Pooled,25,2549.452439296057,Jefferson
1,73,White,50,4205,Jefferson
1,73,Black,25,2044,Jefferson
1,73,White,75,5131,Jefferson
1,73,Pooled,-9,3687.448445171849,Jefferson
1,73,Hispanic,75,5835,Jefferson
1,73,Hispanic,50,4341.5,Jefferson
1,73,White,-9,4498.70101010101,Jefferson
1,73,Pooled,50,3746.797806363896,Jefferson
1,73,Black,50,3032.5,Jefferson
1,73,Black,75,4021,Jefferson
1,75,Black,50,3063.5,Lamar
1,75,Pooled,-9,3659.694214876033,Lamar
1,75,White,25,2937,Lamar
1,75,Pooled,50,3829.558450704225,Lamar
1,75,White,75,4954,Lamar
1,75,Black,75,4201,Lamar
1,75,Black,25,1926,Lamar
1,75,Hispanic,75,4074,Lamar
1,75,Black,-9,3063.5,Lamar
1,75,White,50,3945.5,Lamar
1,75,Hispanic,50,3372.5,Lamar
1,75,Pooled,75,4808.3,Lamar
1,75,White,-9,3739.883495145631,Lamar
1,75,Pooled,25,2850.816901408451,Lamar
1,75,Hispanic,25,2671,Lamar
1,75,Hispanic,-9,3372.5,Lamar
1,77,Pooled,50,3607.099438349007,Lauderdale
1,77,Asian,-9,5782,Lauderdale
1,77,Black,-9,2545.058823529412,Lauderdale
1,77,Black,75,3622,Lauderdale
1,77,AIAN,25,2896,Lauderdale
1,77,Black,25,2229,Lauderdale
1,77,Pooled,75,4571.297727272728,Lauderdale
1,77,Hispanic,25,2846,Lauderdale
1,77,Hispanic,50,3931.5,Lauderdale
1,77,White,75,4602,Lauderdale
1,77,AIAN,75,4499,Lauderdale
1,77,White,-9,3757.561643835616,Lauderdale
1,77,Black,50,2925.5,Lauderdale
1,77,White,25,2734,Lauderdale
1,77,Asian,75,7424,Lauderdale
1,77,AIAN,50,3697.5,Lauderdale
1,77,White,50,3668,Lauderdale
1,77,AIAN,-9,3697.5,Lauderdale
1,77,Pooled,25,2642.901149425287,Lauderdale
1,77,Asian,50,5782,Lauderdale
1,77,Hispanic,75,5017,Lauderdale
1,77,Asian,25,4140,Lauderdale
1,77,Hispanic,-9,3931.5,Lauderdale
1,77,Pooled,-9,3612.609142857143,Lauderdale
1,79,AIAN,25,3206,Lawrence
1,79,Pooled,75,4253.18320610687,Lawrence
1,79,White,25,2416,Lawrence
1,79,Hispanic,50,4354.5,Lawrence
1,79,Pooled,25,2355.215909090909,Lawrence
1,79,Pooled,-9,3165.097719869707,Lawrence
1,79,Black,25,1935,Lawrence
1,79,Hispanic,75,5978,Lawrence
1,79,AIAN,75,4030,Lawrence
1,79,Black,75,2901,Lawrence
1,79,AIAN,50,3618,Lawrence
1,79,Hispanic,-9,4354.5,Lawrence
1,79,Black,50,2418,Lawrence
1,79,White,50,3389,Lawrence
1,79,White,-9,3286.578947368421,Lawrence
1,79,Pooled,50,3304.199557598889,Lawrence
1,79,Black,-9,2151.857142857143,Lawrence
1,79,Hispanic,25,2731,Lawrence
1,79,White,75,4362,Lawrence
1,79,AIAN,-9,3730.363636363636,Lawrence
1,81,AIAN,25,1658,Lee
1,81,Asian,25,4827,Lee
1,81,Black,-9,2435.886075949367,Lee
1,81,Pooled,-9,4071.175970873786,Lee
1,81,Hispanic,75,5634,Lee
1,81,AIAN,50,2815,Lee
1,81,Hispanic,25,2860,Lee
1,81,Pooled,75,5197.553240740741,Lee
1,81,AIAN,-9,2815,Lee
1,81,Pooled,25,2829.862244897959,Lee
1,81,Black,50,3202.5,Lee
1,81,White,-9,4749.145454545454,Lee
1,81,AIAN,75,3972,Lee
1,81,White,50,4469.5,Lee
1,81,Asian,50,5325,Lee
1,81,White,25,3660,Lee
1,81,Black,75,4390,Lee
1,81,Asian,75,5823,Lee
1,81,Asian,-9,5387.25,Lee
1,81,Hispanic,-9,4353.692307692308,Lee
1,81,Hispanic,50,4247,Lee
1,81,Black,25,2015,Lee
1,81,Pooled,50,4013.70774281935,Lee
1,81,White,75,5279,Lee
1,83,Asian,50,5066.5,Limestone
1,83,Black,25,1589,Limestone
1,83,White,75,4475,Limestone
1,83,AIAN,75,5854,Limestone
1,83,Hispanic,75,3395,Limestone
1,83,White,25,2585,Limestone
1,83,Hispanic,50,3029,Limestone
1,83,Black,50,2130,Limestone
1,83,Asian,25,4209,Limestone
1,83,Pooled,50,3380.000624594989,Limestone
1,83,Hispanic,-9,2937.5,Limestone
1,83,AIAN,-9,4492,Limestone
1,83,White,-9,3635,Limestone
1,83,Asian,75,5924,Limestone
1,83,AIAN,25,3130,Limestone
1,83,Pooled,75,4350.531335149863,Limestone
1,83,Asian,-9,5066.5,Limestone
1,83,Black,-9,1895.020202020202,Limestone
1,83,Hispanic,25,2663,Limestone
1,83,Pooled,-9,3404.399441340782,Limestone
1,83,AIAN,50,4492,Limestone
1,83,Pooled,25,2409.469914040114,Limestone
1,83,White,50,3530,Limestone
1,83,Black,75,2671,Limestone
1,85,White,25,3584,Lowndes
1,85,White,50,4632,Lowndes
1,85,Hispanic,25,3195,Lowndes
1,85,Pooled,25,2469.241134751773,Lowndes
1,85,Black,50,3931,Lowndes
1,85,Hispanic,75,4961,Lowndes
1,85,Pooled,75,5507.833333333333,Lowndes
1,85,Black,25,2339,Lowndes
1,85,Hispanic,50,4078,Lowndes
1,85,Black,75,5523,Lowndes
1,85,White,75,5680,Lowndes
1,85,Hispanic,-9,4078,Lowndes
1,85,Black,-9,2530.518796992481,Lowndes
1,85,Pooled,-9,2911.218181818182,Lowndes
1,85,White,-9,4632,Lowndes
1,85,Pooled,50,3988.537234042553,Lowndes
1,87,Black,50,3778,Macon
1,87,White,75,3925,Macon
1,87,Asian,75,5701,Macon
1,87,Hispanic,50,2645,Macon
1,87,Black,75,5130,Macon
1,87,Hispanic,25,1727,Macon
1,87,Pooled,75,4808.481481481482,Macon
1,87,Asian,50,5043,Macon
1,87,White,25,3333,Macon
1,87,Asian,-9,5043,Macon
1,87,Pooled,25,2530.079019073569,Macon
1,87,White,-9,3526.04347826087,Macon
1,87,Black,-9,2791.405405405405,Macon
1,87,Pooled,-9,2942.022321428572,Macon
1,87,Black,25,2426,Macon
1,87,Asian,25,4385,Macon
1,87,Hispanic,-9,2645,Macon
1,87,Pooled,50,3669.280250277526,Macon
1,87,Hispanic,75,3563,Macon
1,87,White,50,3629,Macon
1,89,Hispanic,-9,4986.264150943396,Madison
1,89,Pooled,50,3935.667724422542,Madison
1,89,Black,25,2203,Madison
1,89,Pooled,25,2934.732358550541,Madison
1,89,AIAN,75,5087,Madison
1,89,Black,75,4115,Madison
1,89,AIAN,50,3877.5,Madison
1,89,Hispanic,25,4567,Madison
1,89,AIAN,25,2668,Madison
1,89,Asian,75,6064,Madison
1,89,White,25,3225,Madison
1,89,Black,50,3159,Madison
1,89,Pooled,75,4936.603090294544,Madison
1,89,Hispanic,50,4978.5,Madison
1,89,AIAN,-9,4237.081081081081,Madison
1,89,Asian,25,6037,Madison
1,89,Hispanic,75,5390,Madison
1,89,Pooled,-9,4072.458562019759,Madison
1,89,White,-9,4387.814814814815,Madison
1,89,Asian,50,6050.5,Madison
1,89,White,50,4118,Madison
1,89,White,75,5011,Madison
1,89,Asian,-9,6055.209302325581,Madison
1,89,Black,-9,2799.094117647059,Madison
1,91,Hispanic,75,6589,Marengo
1,91,Pooled,-9,3660.714893617021,Marengo
1,91,Hispanic,25,2797,Marengo
1,91,Black,-9,2528.379310344827,Marengo
1,91,White,-9,4769.657657657658,Marengo
1,91,Black,75,3675,Marengo
1,91,Black,25,2371,Marengo
1,91,White,50,4563,Marengo
1,91,Pooled,25,2773.34693877551,Marengo
1,91,Black,50,3023,Marengo
1,91,Pooled,75,5143.022727272727,Marengo
1,91,White,25,3772,Marengo
1,91,Hispanic,50,4693,Marengo
1,91,Pooled,50,3958.184833024119,Marengo
1,91,White,75,5354,Marengo
1,91,Hispanic,-9,4693,Marengo
1,93,Pooled,-9,3484.956937799043,Marion
1,93,Black,75,7481,Marion
1,93,White,50,3673.5,Marion
1,93,Black,25,2069,Marion
1,93,Pooled,75,4882.911392405063,Marion
1,93,Hispanic,25,1748,Marion
1,93,Asian,75,5925,Marion
1,93,White,75,4750,Marion
1,93,Hispanic,-9,2608.5,Marion
1,93,Pooled,50,3759.171080817916,Marion
1,93,White,25,2597,Marion
1,93,Asian,50,5574,Marion
1,93,Black,50,4775,Marion
1,93,White,-9,3376.735135135135,Marion
1,93,Black,-9,4775,Marion
1,93,Asian,25,5223,Marion
1,93,Pooled,25,2635.430769230769,Marion
1,93,Hispanic,50,2608.5,Marion
1,93,Hispanic,75,3469,Marion
1,93,Asian,-9,5574,Marion
1,95,White,25,2722,Marshall
1,95,White,-9,3733.541176470588,Marshall
1,95,Pooled,-9,3677.544052863436,Marshall
1,95,Hispanic,50,2987,Marshall
1,95,Pooled,25,2677.080827067669,Marshall
1,95,AIAN,-9,3302,Marshall
1,95,Black,25,1286,Marshall
1,95,Hispanic,75,3887,Marshall
1,95,Hispanic,25,2087,Marshall
1,95,Pooled,75,5093.093085106383,Marshall
1,95,AIAN,50,3302,Marshall
1,95,Hispanic,-9,2571.615384615385,Marshall
1,95,Asian,75,6044,Marshall
1,95,AIAN,75,4816,Marshall
1,95,White,75,5144,Marshall
1,95,AIAN,25,1788,Marshall
1,95,Asian,25,4288,Marshall
1,95,Black,75,3039,Marshall
1,95,Black,-9,1943.375,Marshall
1,95,Pooled,50,3885.086956087026,Marshall
1,95,White,50,3933,Marshall
1,95,Asian,50,5166,Marshall
1,95,Asian,-9,5166,Marshall
1,95,Black,50,2162.5,Marshall
1,97,Hispanic,-9,4439.268292682927,Mobile
1,97,Black,50,3177.5,Mobile
1,97,White,25,3419,Mobile
1,97,White,75,5458,Mobile
1,97,Pooled,75,5288.114420803782,Mobile
1,97,Black,75,4208,Mobile
1,97,Asian,25,5711,Mobile
1,97,Pooled,25,2813.348423876593,Mobile
1,97,Black,25,2147,Mobile
1,97,AIAN,50,3944.5,Mobile
1,97,AIAN,25,2870,Mobile
1,97,Hispanic,75,5228,Mobile
1,97,Pooled,-9,3840.252501471454,Mobile
1,97,Hispanic,50,4525,Mobile
1,97,White,-9,4570.902597402597,Mobile
1,97,White,50,4438.5,Mobile
1,97,Asian,-9,6179.527027027027,Mobile
1,97,Black,-9,2496.131147540983,Mobile
1,97,Asian,75,7362,Mobile
1,97,AIAN,-9,3424.58064516129,Mobile
1,97,AIAN,75,5019,Mobile
1,97,Asian,50,6536.5,Mobile
1,97,Pooled,50,4050.731422340187,Mobile
1,97,Hispanic,25,3822,Mobile
1,99,Pooled,25,2471.166666666667,Monroe
1,99,Black,25,2029,Monroe
1,99,Hispanic,50,3778.5,Monroe
1,99,AIAN,25,2926,Monroe
1,99,White,75,5005,Monroe
1,99,AIAN,-9,3553,Monroe
1,99,Pooled,75,4796.454545454545,Monroe
1,99,AIAN,50,3553,Monroe
1,99,AIAN,75,4180,Monroe
1,99,Hispanic,25,3357,Monroe
1,99,Pooled,-9,3454.942307692308,Monroe
1,99,White,25,2949,Monroe
1,99,White,50,3977,Monroe
1,99,Black,50,2777.5,Monroe
1,99,White,-9,4182.6,Monroe
1,99,Hispanic,75,4200,Monroe
1,99,Black,-9,2195.333333333333,Monroe
1,99,Hispanic,-9,3778.5,Monroe
1,99,Black,75,3526,Monroe
1,99,Pooled,50,3633.810606060606,Monroe
1,101,White,50,4559,Montgomery
1,101,AIAN,75,5483,Montgomery
1,101,Asian,-9,6269.75,Montgomery
1,101,Asian,25,4916,Montgomery
1,101,White,25,3623,Montgomery
1,101,Black,-9,2611.287128712871,Montgomery
1,101,Pooled,-9,3861.442446043166,Montgomery
1,101,AIAN,25,2110,Montgomery
1,101,Pooled,75,5394.760347129506,Montgomery
1,101,Pooled,25,2611.763329706203,Montgomery
1,101,Hispanic,-9,4590.709677419355,Montgomery
1,101,White,-9,4889.192419825073,Montgomery
1,101,Hispanic,75,5912,Montgomery
1,101,Hispanic,25,3352,Montgomery
1,101,AIAN,50,3796.5,Montgomery
1,101,White,75,5495,Montgomery
1,101,Asian,50,6198.5,Montgomery
1,101,Asian,75,7481,Montgomery
1,101,Black,25,2106,Montgomery
1,101,Black,75,4792,Montgomery
1,101,Pooled,50,4003.261838417854,Montgomery
1,101,Hispanic,50,4632,Montgomery
1,101,AIAN,-9,3796.5,Montgomery
1,101,Black,50,3449,Montgomery
1,103,Black,-9,2021.469613259668,Morgan
1,103,Pooled,50,3590.067510351483,Morgan
1,103,Hispanic,75,5136,Morgan
1,103,AIAN,25,2450,Morgan
1,103,White,75,4639,Morgan
1,103,Pooled,25,2601.116279069768,Morgan
1,103,Pooled,75,4579.018741633199,Morgan
1,103,AIAN,75,5999,Morgan
1,103,Hispanic,50,3779.5,Morgan
1,103,Hispanic,25,2423,Morgan
1,103,Hispanic,-9,3146.466666666667,Morgan
1,103,Asian,75,6758,Morgan
1,103,Black,75,3276,Morgan
1,103,Asian,50,5147,Morgan
1,103,Black,25,1594,Morgan
1,103,Asian,25,3536,Morgan
1,103,White,25,2886,Morgan
1,103,AIAN,-9,4224.5,Morgan
1,103,Black,50,2435,Morgan
1,103,AIAN,50,4224.5,Morgan
1,103,White,-9,3916.733905579399,Morgan
1,103,White,50,3762.5,Morgan
1,103,Asian,-9,5147,Morgan
1,103,Pooled,-9,3662.533764367816,Morgan
1,105,White,-9,4482.081081081081,Perry
1,105,Pooled,-9,2944.694029850746,Perry
1,105,Black,25,2200,Perry
1,105,Pooled,75,4582.76,Perry
1,105,White,25,4211,Perry
1,105,White,50,4506,Perry
1,105,Pooled,25,2568.990825688074,Perry
1,105,Black,50,3159.5,Perry
1,105,Pooled,50,3575.875412844037,Perry
1,105,Black,75,4119,Perry
1,105,White,75,4801,Perry
1,105,Black,-9,2358.268041237113,Perry
1,107,Black,25,2354,Pickens
1,107,Black,75,4780,Pickens
1,107,Hispanic,75,6452,Pickens
1,107,White,-9,3482.40625,Pickens
1,107,Pooled,25,2450.378378378378,Pickens
1,107,Pooled,75,4485.590163934427,Pickens
1,107,Black,-9,2538.838095238095,Pickens
1,107,Black,50,3567,Pickens
1,107,White,25,2654,Pickens
1,107,Hispanic,50,4423.5,Pickens
1,107,White,75,4277,Pickens
1,107,Hispanic,25,2395,Pickens
1,107,Pooled,-9,3044.387559808612,Pickens
1,107,Pooled,50,3467.984271156402,Pickens
1,107,Hispanic,-9,4423.5,Pickens
1,107,White,50,3465.5,Pickens
1,109,Hispanic,25,2274,Pike
1,109,AIAN,25,2005,Pike
1,109,White,75,5270,Pike
1,109,Pooled,-9,3338.419871794872,Pike
1,109,AIAN,75,7667,Pike
1,109,White,-9,4122.446428571428,Pike
1,109,Black,75,4343,Pike
1,109,Hispanic,75,4252,Pike
1,109,Black,25,2079,Pike
1,109,AIAN,-9,4836,Pike
1,109,Pooled,75,5249.120879120879,Pike
1,109,Black,50,3211,Pike
1,109,Hispanic,50,3263,Pike
1,109,Pooled,25,2551.660633484163,Pike
1,109,Black,-9,2220.5,Pike
1,109,Hispanic,-9,3263,Pike
1,109,AIAN,50,4836,Pike
1,109,White,25,3197,Pike
1,109,White,50,4233.5,Pike
1,109,Pooled,50,3900.390756302521,Pike
1,111,Black,50,2958.5,Randolph
1,111,Pooled,-9,3295.184971098266,Randolph
1,111,White,-9,3668.788617886179,Randolph
1,111,Hispanic,-9,3347,Randolph
1,111,Black,-9,2191.190476190476,Randolph
1,111,Pooled,25,2409.990990990991,Randolph
1,111,White,25,2707,Randolph
1,111,Hispanic,25,2863,Randolph
1,111,Hispanic,75,3831,Randolph
1,111,Black,75,4198,Randolph
1,111,Pooled,50,3644.979366463238,Randolph
1,111,Pooled,75,4879.967741935484,Randolph
1,111,Black,25,1719,Randolph
1,111,Hispanic,50,3347,Randolph
1,111,White,50,3890,Randolph
1,111,White,75,5073,Randolph
1,113,Hispanic,-9,4486.294117647059,Russell
1,113,Hispanic,25,3695,Russell
1,113,Hispanic,75,5937,Russell
1,113,AIAN,-9,2548.5,Russell
1,113,Black,75,4195,Russell
1,113,Pooled,-9,3476.047756874096,Russell
1,113,Asian,50,7570.5,Russell
1,113,Pooled,25,2781.478448275862,Russell
1,113,Asian,25,5914,Russell
1,113,Asian,75,9227,Russell
1,113,Hispanic,50,4816,Russell
1,113,AIAN,25,2055,Russell
1,113,White,50,4003,Russell
1,113,Pooled,75,4895.784140969163,Russell
1,113,Asian,-9,7570.5,Russell
1,113,White,-9,3878,Russell
1,113,Black,50,3324,Russell
1,113,White,25,3028,Russell
1,113,AIAN,75,3042,Russell
1,113,Pooled,50,3838.631294622513,Russell
1,113,Black,-9,2732.5,Russell
1,113,White,75,4978,Russell
1,113,Black,25,2453,Russell
1,113,AIAN,50,2548.5,Russell
1,115,Asian,-9,4502.5,St Clair
1,115,White,25,2821,St Clair
1,115,Hispanic,25,3125,St Clair
1,115,Pooled,-9,3517.143533123028,St Clair
1,115,Pooled,75,4452.089655172414,St Clair
1,115,AIAN,50,3296,St Clair
1,115,AIAN,25,2011,St Clair
1,115,Black,25,1756,St Clair
1,115,Pooled,25,2728.962209302325,St Clair
1,115,Black,-9,1974.133333333333,St Clair
1,115,Black,75,2983,St Clair
1,115,Hispanic,75,4940,St Clair
1,115,Asian,25,5263,St Clair
1,115,White,50,3659,St Clair
1,115,AIAN,75,4581,St Clair
1,115,White,75,4497,St Clair
1,115,AIAN,-9,3296,St Clair
1,115,White,-9,3621.920353982301,St Clair
1,115,Pooled,50,3590.525932237369,St Clair
1,115,Asian,50,4502.5,St Clair
1,115,Black,50,2369.5,St Clair
1,115,Asian,75,3742,St Clair
1,115,Hispanic,-9,4032.5,St Clair
1,115,Hispanic,50,4032.5,St Clair
1,117,Asian,50,5848.5,Shelby
1,117,AIAN,75,4965,Shelby
1,117,Asian,25,5322,Shelby
1,117,Black,25,2102,Shelby
1,117,White,25,3367,Shelby
1,117,Asian,-9,5994.75,Shelby
1,117,AIAN,25,4569,Shelby
1,117,Pooled,50,4206.741632000166,Shelby
1,117,Black,75,4023,Shelby
1,117,Hispanic,75,5068,Shelby
1,117,White,75,5236,Shelby
1,117,Pooled,75,5196.97068538398,Shelby
1,117,AIAN,-9,4767,Shelby
1,117,Hispanic,25,2223,Shelby
1,117,AIAN,50,4767,Shelby
1,117,Hispanic,-9,3892.891304347826,Shelby
1,117,Black,50,3062.5,Shelby
1,117,White,-9,4753.480392156863,Shelby
1,117,Black,-9,2930.321100917431,Shelby
1,117,White,50,4301.5,Shelby
1,117,Asian,75,6375,Shelby
1,117,Pooled,25,3216.512578616352,Shelby
1,117,Pooled,-9,4637.327014218009,Shelby
1,117,Hispanic,50,3645.5,Shelby
1,119,Black,-9,2112.620689655173,Sumter
1,119,Pooled,25,2198.541436464088,Sumter
1,119,Hispanic,25,2527,Sumter
1,119,Black,75,2731,Sumter
1,119,White,75,4657,Sumter
1,119,White,-9,4122.5,Sumter
1,119,Hispanic,50,3648,Sumter
1,119,Black,25,2050,Sumter
1,119,White,25,3588,Sumter
1,119,Hispanic,75,4769,Sumter
1,119,Hispanic,-9,3648,Sumter
1,119,Pooled,-9,2498.359090909091,Sumter
1,119,White,50,4122.5,Sumter
1,119,Pooled,50,3044.1809746423,Sumter
1,119,Pooled,75,3889.820512820513,Sumter
1,119,Black,50,2390.5,Sumter
1,121,Asian,-9,6231,Talladega
1,121,Hispanic,75,3907,Talladega
1,121,Asian,25,5294,Talladega
1,121,AIAN,25,3410,Talladega
1,121,Pooled,50,3479.0593745031,Talladega
1,121,Asian,75,7168,Talladega
1,121,White,-9,3618.885245901639,Talladega
1,121,Hispanic,50,3218,Talladega
1,121,AIAN,75,4502,Talladega
1,121,Black,50,2770.5,Talladega
1,121,Pooled,-9,3096.797657082002,Talladega
1,121,Pooled,25,2183.233552631579,Talladega
1,121,Black,-9,1936.293729372937,Talladega
1,121,Hispanic,-9,3218,Talladega
1,121,White,50,3714.5,Talladega
1,121,White,25,2548,Talladega
1,121,Asian,50,6231,Talladega
1,121,Black,25,1657,Talladega
1,121,White,75,4881,Talladega
1,121,Hispanic,25,2529,Talladega
1,121,Pooled,75,4774.885196374622,Talladega
1,121,AIAN,50,3956,Talladega
1,121,Black,75,3884,Talladega
1,121,AIAN,-9,3956,Talladega
1,123,Pooled,-9,3556.543778801843,Tallapoosa
1,123,Hispanic,50,2909.5,Tallapoosa
1,123,Hispanic,75,3901,Tallapoosa
1,123,Asian,50,5115,Tallapoosa
1,123,Hispanic,25,1918,Tallapoosa
1,123,White,-9,4162.233333333334,Tallapoosa
1,123,Pooled,50,4037.277349695586,Tallapoosa
1,123,Asian,75,5425,Tallapoosa
1,123,Asian,25,4805,Tallapoosa
1,123,Pooled,75,5506.561643835616,Tallapoosa
1,123,Black,75,4263,Tallapoosa
1,123,Black,25,1787,Tallapoosa
1,123,Black,50,3025,Tallapoosa
1,123,Hispanic,-9,2909.5,Tallapoosa
1,123,White,25,3036,Tallapoosa
1,123,White,75,5635,Tallapoosa
1,123,Asian,-9,5115,Tallapoosa
1,123,Pooled,25,2567.993055555556,Tallapoosa
1,123,White,50,4335.5,Tallapoosa
1,123,Black,-9,1954.864406779661,Tallapoosa
1,125,Asian,75,4757,Tuscaloosa
1,125,Hispanic,50,4013,Tuscaloosa
1,125,AIAN,50,3056.5,Tuscaloosa
1,125,Pooled,-9,3459.351320966835,Tuscaloosa
1,125,Black,-9,2225.58064516129,Tuscaloosa
1,125,Black,25,1865,Tuscaloosa
1,125,White,50,3916,Tuscaloosa
1,125,AIAN,25,2454,Tuscaloosa
1,125,White,75,4818,Tuscaloosa
1,125,Black,75,3809,Tuscaloosa
1,125,Pooled,25,2416.196027182436,Tuscaloosa
1,125,Pooled,50,3544.325673165686,Tuscaloosa
1,125,Hispanic,75,4980,Tuscaloosa
1,125,AIAN,75,3659,Tuscaloosa
1,125,White,-9,4125.392857142857,Tuscaloosa
1,125,Pooled,75,4672.455319148936,Tuscaloosa
1,125,Asian,25,4887,Tuscaloosa
1,125,Hispanic,25,3046,Tuscaloosa
1,125,Black,50,2837,Tuscaloosa
1,125,Asian,50,4822,Tuscaloosa
1,125,White,25,3014,Tuscaloosa
1,125,AIAN,-9,3056.5,Tuscaloosa
1,125,Hispanic,-9,3819.6,Tuscaloosa
1,125,Asian,-9,4822,Tuscaloosa
1,127,AIAN,25,1717,Walker
1,127,Black,25,1634,Walker
1,127,Asian,25,7613,Walker
1,127,Pooled,75,4661.85,Walker
1,127,AIAN,-9,3946,Walker
1,127,Black,75,2815,Walker
1,127,Hispanic,75,4101,Walker
1,127,Asian,-9,7339,Walker
1,127,White,75,4668,Walker
1,127,Asian,50,7339,Walker
1,127,Black,-9,1848.727272727273,Walker
1,127,Black,50,2224.5,Walker
1,127,Pooled,50,3664.481851311954,Walker
1,127,Pooled,-9,3488.274442538594,Walker
1,127,Pooled,25,2667.113702623907,Walker
1,127,White,50,3700,Walker
1,127,Asian,75,7065,Walker
1,127,White,25,2732,Walker
1,127,White,-9,3559.029126213592,Walker
1,127,Hispanic,-9,3642.5,Walker
1,127,Hispanic,25,3184,Walker
1,127,AIAN,50,3946,Walker
1,127,AIAN,75,6175,Walker
1,127,Hispanic,50,3642.5,Walker
1,129,Pooled,-9,3290.974358974359,Washington
1,129,AIAN,75,5042,Washington
1,129,White,75,4407,Washington
1,129,White,25,3226,Washington
1,129,White,50,3816.5,Washington
1,129,Hispanic,75,6015,Washington
1,129,Hispanic,25,2662,Washington
1,129,Black,-9,2114.166666666667,Washington
1,129,Pooled,75,4492.266666666666,Washington
1,129,Black,50,2838.5,Washington
1,129,Hispanic,50,4338.5,Washington
1,129,Pooled,25,2540.166666666667,Washington
1,129,Black,75,3925,Washington
1,129,Hispanic,-9,4338.5,Washington
1,129,AIAN,-9,3556,Washington
1,129,AIAN,25,2070,Washington
1,129,Pooled,50,3516.216666666666,Washington
1,129,AIAN,50,3556,Washington
1,129,Black,25,1752,Washington
1,129,White,-9,3790.826086956522,Washington
1,131,Hispanic,25,3036,Wilcox
1,131,White,25,3896,Wilcox
1,131,Black,50,2747,Wilcox
1,131,White,-9,5422.7,Wilcox
1,131,Pooled,50,3824.199012597889,Wilcox
1,131,Pooled,75,5388.757575757576,Wilcox
1,131,White,75,6077,Wilcox
1,131,Hispanic,50,4325.5,Wilcox
1,131,White,50,4986.5,Wilcox
1,131,Black,25,2025,Wilcox
1,131,Black,-9,2162.52380952381,Wilcox
1,131,Hispanic,75,5615,Wilcox
1,131,Pooled,-9,3106.040983606557,Wilcox
1,131,Pooled,25,2259.640449438202,Wilcox
1,131,Hispanic,-9,4325.5,Wilcox
1,131,Black,75,3469,Wilcox
1,133,Hispanic,-9,2656.5,Winston
1,133,White,50,3671,Winston
1,133,Pooled,75,4375.333333333333,Winston
1,133,Black,25,1434,Winston
1,133,Black,75,2613,Winston
1,133,White,-9,3282.020408163266,Winston
1,133,Pooled,25,2684.54794520548,Winston
1,133,Black,-9,2023.5,Winston
1,133,White,25,2718,Winston
1,133,Pooled,-9,3210.924528301887,Winston
1,133,White,75,4624,Winston
1,133,Hispanic,50,2656.5,Winston
1,133,Black,50,2023.5,Winston
1,133,Hispanic,25,2781,Winston
1,133,Hispanic,75,2532,Winston
1,133,Pooled,50,3529.940639269406,Winston
2,13,AIAN,50,4935,Aleutians East
2,13,AIAN,-9,4935,Aleutians East
2,13,Asian,25,4837,Aleutians East
2,13,White,75,4227,Aleutians East
2,13,Pooled,-9,5518.75,Aleutians East
2,13,Hispanic,25,3518,Aleutians East
2,13,AIAN,25,3861,Aleutians East
2,13,White,50,3323,Aleutians East
2,13,Hispanic,75,6699,Aleutians East
2,13,Asian,50,8708.5,Aleutians East
2,13,Hispanic,-9,5108.5,Aleutians East
2,13,White,25,2419,Aleutians East
2,13,White,-9,3323,Aleutians East
2,13,Pooled,75,7378.75,Aleutians East
2,13,Asian,75,12580,Aleutians East
2,13,AIAN,75,6009,Aleutians East
2,13,Pooled,50,5518.75,Aleutians East
2,13,Pooled,25,3658.75,Aleutians East
2,13,Hispanic,50,5108.5,Aleutians East
2,13,Asian,-9,8708.5,Aleutians East
2,16,White,25,4288,Aleutians West
2,16,Asian,-9,6352,Aleutians West
2,16,Asian,75,6884,Aleutians West
