FIPS,County,ec_county,child_ec_county,support_ratio_county,volunteering_rate_county,civic_organizations_county,clustering_county
28023,"Clarke, Mississippi",0.70547998,0.47479001,0.99838001,0.04611,0.01343,0.13270999
28025,"Clay, Mississippi",0.54637003,0.49263,0.99844003,0.023250001,0.0094799995,0.15096
28027,"Coahoma, Mississippi",0.43441999,0.3619,0.99906999,0.035700001,0.011,0.16332
28029,"Copiah, Mississippi",0.56206,0.46489999,0.99840999,0.053780001,0.01218,0.14632
28031,"Covington, Mississippi",0.62176001,0.42179,0.99559999,0.07113,0.01282,0.12281
28033,"DeSoto, Mississippi",0.69832999,0.96169001,0.97904998,0.046730001,0.01015,0.10384
28035,"Forrest, Mississippi",0.69357002,0.56922001,0.98979998,0.078299999,0.020749999,0.10661
28037,"Franklin, Mississippi",0.64894003,0.63897997,0.99992001,0.03994,0.018959999,0.14875001
28039,"George, Mississippi",0.78865999,0.53371,0.99535,0.054060001,0.0092900004,0.11873
28041,"Greene, Mississippi",0.72386003,0.54311001,0.99664998,0.039670002,0.02076,0.13155
28043,"Grenada, Mississippi",0.60509998,0.68065,0.99879998,0.03438,0.01226,0.15609001
28045,"Hancock, Mississippi",0.73575002,0.58958,0.99175,0.067139998,0.01482,0.10707
28047,"Harrison, Mississippi",0.69721001,0.65347999,0.98759001,0.057920001,0.01091,0.096900001
28049,"Hinds, Mississippi",0.60742003,0.56457001,0.99473,0.034309998,0.01918,0.098839998
28051,"Holmes, Mississippi",0.45950001,0.27331001,1.0,0.019540001,0.01259,0.16748001
28053,"Humphreys, Mississippi",0.4305,,0.99785,0.01342,0.00349,0.2137
28057,"Itawamba, Mississippi",0.81233001,0.52165997,0.995,0.058290001,0.0095300004,0.12253
28059,"Jackson, Mississippi",0.68848997,0.67676002,0.99399,0.046429999,0.01243,0.10807
28061,"Jasper, Mississippi",0.61036003,0.55008,0.99678999,0.051910002,0.01011,0.14266001
28063,"Jefferson, Mississippi",,,0.9975512,0.017126782,0.0037453461,0.18600801
28065,"Jefferson Davis, Mississippi",0.54497999,,0.99699998,0.075159997,0.0088200001,0.1311
28067,"Jones, Mississippi",0.62312001,0.58250999,0.99886,0.05847,0.01287,0.12155
28069,"Kemper, Mississippi",0.56220001,,0.99949998,0.045299999,0.01295,0.16632
28071,"Lafayette, Mississippi",0.86812001,0.7489,0.99177003,0.046500001,0.01808,0.11687
28073,"Lamar, Mississippi",0.78457999,0.80690002,0.98593998,0.09956,0.00538,0.10428
28075,"Lauderdale, Mississippi",0.62093002,0.53996003,1.0,0.036049999,0.01685,0.12876
28077,"Lawrence, Mississippi",0.68703002,0.52280003,0.99589998,0.060010001,0.0098799998,0.12965
28079,"Leake, Mississippi",0.58191001,0.47237,0.99734998,0.033879999,0.0078299996,0.14496
28081,"Lee, Mississippi",0.67948997,0.64275002,0.99615002,0.046009999,0.01188,0.1124
28083,"Leflore, Mississippi",0.48482001,0.43272001,0.99887002,0.02582,0.01135,0.16887
28085,"Lincoln, Mississippi",0.66824001,0.60017997,0.99838001,0.043820001,0.01107,0.14011
28087,"Lowndes, Mississippi",0.65670002,0.53667998,0.99789,0.057440002,0.01436,0.12481
28089,"Madison, Mississippi",0.69121999,0.91452998,0.98811001,0.039179999,0.01263,0.11217
28091,"Marion, Mississippi",0.64744002,0.41433001,0.99924999,0.07508,0.01553,0.13655999
28093,"Marshall, Mississippi",0.71250999,0.57341999,0.99471998,0.03548,0.01352,0.12612
28095,"Monroe, Mississippi",0.68526,0.63265002,0.99927998,0.034480002,0.01664,0.14135
28097,"Montgomery, Mississippi",0.61407,0.48952001,0.99776,0.096340001,0.01146,0.15125
28099,"Neshoba, Mississippi",0.57703,0.45469999,0.99992001,0.047490001,0.0092399996,0.16814999
28101,"Newton, Mississippi",0.64459002,0.5377,0.99665999,0.03359,0.01096,0.14478999
28103,"Noxubee, Mississippi",0.50427002,,1.0,0.031440001,0.0077399998,0.18629999
28105,"Oktibbeha, Mississippi",0.75051999,0.73615003,0.99343002,0.0515,0.0167,0.12706999
28107,"Panola, Mississippi",0.59382999,0.43998,0.99882001,0.030710001,0.0118,0.15191001
28109,"Pearl River, Mississippi",0.76780999,0.58171999,0.99427003,0.065650001,0.01175,0.115
28111,"Perry, Mississippi",0.76682001,0.49193001,0.99901003,0.060910001,0.01584,0.13101999
28113,"Pike, Mississippi",0.52130002,0.44431999,0.99904001,0.040259998,0.0135,0.13779999
28115,"Pontotoc, Mississippi",0.70828998,0.45862001,0.99523002,0.049369998,0.0094400002,0.11383
28117,"Prentiss, Mississippi",0.71544999,0.42614999,0.99858999,0.026380001,0.01146,0.12518001
28119,"Quitman, Mississippi",0.48859999,,0.99950999,0.018719999,0.01258,0.15652999
28121,"Rankin, Mississippi",0.86145997,0.87180001,0.98664999,0.057319999,0.0121,0.10124
28123,"Scott, Mississippi",0.55216998,0.54062003,0.99789,0.040800001,0.0077599999,0.1292
28125,"Sharkey, Mississippi",,,0.99912804,0.016115099,0.010853245,0.21454442
28127,"Simpson, Mississippi",0.70289999,0.53757,0.99734998,0.043359999,0.01042,0.12288
28129,"Smith, Mississippi",0.71680999,0.62983,0.99703002,0.047029998,0.0125,0.12616
28131,"Stone, Mississippi",0.73018998,0.61741,0.99291003,0.069619998,0.01247,0.12072
28133,"Sunflower, Mississippi",0.45051,0.38870001,0.99931002,0.020059999,0.01138,0.17377
28135,"Tallahatchie, Mississippi",0.48157001,0.38933,0.99682999,0.026240001,0.0075300001,0.17027999
28137,"Tate, Mississippi",0.73935997,0.78004998,0.99283999,0.036449999,0.0137,0.12683
28139,"Tippah, Mississippi",0.71019,0.45945999,0.99858999,0.036049999,0.01061,0.13038
28141,"Tishomingo, Mississippi",0.75365001,0.44387999,0.99949998,0.054049999,0.01637,0.13788
28143,"Tunica, Mississippi",0.43650001,,1.0,0.018920001,0.01289,0.16738001
28145,"Union, Mississippi",0.75875002,0.45080999,0.99677998,0.0328,0.013,0.12081
28147,"Walthall, Mississippi",0.57837999,,0.99529999,0.067000002,0.00605,0.133
28149,"Warren, Mississippi",0.64959002,0.58379,0.99905002,0.054299999,0.01664,0.1471
28151,"Washington, Mississippi",0.46313,0.47652,0.99947,0.027009999,0.0106,0.15726
28153,"Wayne, Mississippi",0.67897999,0.59026003,0.99855,0.05765,0.0065700002,0.15387
28155,"Webster, Mississippi",0.77095997,,0.99831003,0.075390004,0.0081099998,0.13697
28157,"Wilkinson, Mississippi",0.51727998,,1.0,0.03162,0.0089800004,0.19823
28159,"Winston, Mississippi",0.57770002,0.50195998,0.99921,0.048420001,0.0088299997,0.16098
28161,"Yalobusha, Mississippi",0.63774002,,0.99456,0.03847,0.01362,0.13251001
28163,"Yazoo, Mississippi",0.51337999,0.46397001,1.0,0.021910001,0.0091800001,0.1833
29001,"Adair, Missouri",0.88072002,0.71928,0.99585998,0.093570001,0.028449999,0.11873
29003,"Andrew, Missouri",1.05957,0.94555002,0.98583001,0.11761,0.02015,0.11482
29005,"Atchison, Missouri",0.97996002,0.80484003,0.99966002,0.08557,0.029890001,0.13632999
29007,"Audrain, Missouri",0.79408002,0.56190002,0.99566001,0.085479997,0.0184,0.11812
29009,"Barry, Missouri",0.73288,0.72785002,0.99191999,0.060830001,0.01812,0.10831
29011,"Barton, Missouri",0.82981002,0.74151999,0.99631,0.066040002,0.024970001,0.12335
29013,"Bates, Missouri",0.91988999,0.74721998,0.99686998,0.11537,0.02166,0.11863
29015,"Benton, Missouri",0.80689001,0.55653,0.98900002,0.16054,0.028379999,0.10715
29017,"Bollinger, Missouri",0.80588001,0.45637,0.99259001,0.15673,0.01184,0.12998
29019,"Boone, Missouri",0.9393,0.94963002,0.98689997,0.10415,0.02131,0.10036
29021,"Buchanan, Missouri",0.78388,0.76314998,0.99505001,0.081260003,0.0123,0.10262
29023,"Butler, Missouri",0.69722998,0.67312998,0.99567002,0.084870003,0.01363,0.10912
29025,"Caldwell, Missouri",0.97439998,0.73593003,0.99177003,0.10126,0.01619,0.11577
29027,"Callaway, Missouri",0.87033999,0.74588001,0.98751003,0.10445,0.01477,0.10424
29029,"Camden, Missouri",0.87019002,0.70578003,0.98711997,0.052829999,0.02307,0.098459996
29031,"Cape Girardeau, Missouri",0.88044,0.77894998,0.99528003,0.13934,0.019099999,0.10659
29033,"Carroll, Missouri",0.88050002,0.68944001,0.99835002,0.12905,0.015830001,0.13831
29035,"Carter, Missouri",0.74786001,,0.99185002,0.15595999,0.01481,0.13601001
29037,"Cass, Missouri",0.97582,1.02347,0.97358,0.10316,0.01224,0.098700002
29039,"Cedar, Missouri",0.84109002,0.54488999,0.99593002,0.08083,0.019440001,0.13176
29041,"Chariton, Missouri",0.97096997,0.67694002,0.99712002,0.075939998,0.017929999,0.14215
29043,"Christian, Missouri",0.99311,0.74349999,0.95226002,0.094679996,0.0146,0.091200002
29045,"Clark, Missouri",0.79117,0.59895003,1.0,0.12228,0.01455,0.14341
29047,"Clay, Missouri",0.96674001,0.98582,0.96968001,0.096450001,0.01036,0.093429998
29049,"Clinton, Missouri",0.98892999,0.93475002,0.98369998,0.14816,0.01323,0.10801
29051,"Cole, Missouri",0.90219998,0.82993001,0.99204999,0.096359998,0.03005,0.10447
29053,"Cooper, Missouri",0.86589003,0.63577998,0.99339998,0.088359997,0.02482,0.11671
29055,"Crawford, Missouri",0.74965,0.54654998,0.99410999,0.083240002,0.01953,0.12123
29057,"Dade, Missouri",0.84232002,0.68343002,0.99111998,0.11509,0.025669999,0.10521
29059,"Dallas, Missouri",0.80125999,0.43397,0.98167002,0.10889,0.01533,0.104
29061,"Daviess, Missouri",0.93577999,0.66962999,0.99482,0.097669996,0.021579999,0.12234
29063,"DeKalb, Missouri",1.02937,0.70857,0.97996998,0.12301,0.02682,0.10951
29065,"Dent, Missouri",0.72649997,0.66242999,0.99610001,0.067890003,0.01761,0.12747
29067,"Douglas, Missouri",,,0.77428323,0.037362274,0.19542867,0.1080419
29069,"Dunklin, Missouri",0.62049001,0.45017999,0.99625999,0.065049998,0.01318,0.12246
29071,"Franklin, Missouri",0.91658002,0.83056998,0.99207002,0.096610002,0.01539,0.11278
29073,"Gasconade, Missouri",0.92989999,0.72084999,0.99615997,0.070699997,0.024040001,0.13686
29075,"Gentry, Missouri",0.97992003,0.58252001,0.99653,0.069590002,0.016650001,0.13438
29077,"Greene, Missouri",0.87432998,0.79237002,0.97916001,0.11566,0.019540001,0.088969998
29079,"Grundy, Missouri",0.87336999,0.63163,0.99936002,0.080779999,0.03042,0.13237
29081,"Harrison, Missouri",0.91350001,0.57036,0.99730003,0.07779,0.01363,0.14207
29083,"Henry, Missouri",0.85105002,0.67391998,0.99469,0.086850002,0.02194,0.11192
29085,"Hickory, Missouri",0.81704003,,0.98815,0.065360002,0.024350001,0.10382
29087,"Holt, Missouri",1.0117,,0.99702001,0.05926,0.035750002,0.12544
29089,"Howard, Missouri",0.91316003,0.63562,0.99450999,0.088699996,0.03088,0.12522
29091,"Howell, Missouri",0.72566998,0.60119998,0.99791002,0.093560003,0.018619999,0.11976
29093,"Iron, Missouri",0.71837997,0.46079001,0.99089998,0.12227,0.021229999,0.11943
29095,"Jackson, Missouri",0.79030001,0.80276,0.98207003,0.081040002,0.015900001,0.085929997
29097,"Jasper, Missouri",0.77467,0.69,0.99122,0.072849996,0.01549,0.095940001
29099,"Jefferson, Missouri",0.97249001,0.82292998,0.97970998,0.11886,0.0097899996,0.097060002
29101,"Johnson, Missouri",1.00211,0.91738999,0.97991002,0.10929,0.02146,0.096479997
29103,"Knox, Missouri",0.90811998,,0.99404001,0.16989,0.01258,0.14091
29105,"Laclede, Missouri",0.73505002,0.54663002,0.99553001,0.0605,0.01657,0.10727
29107,"Lafayette, Missouri",0.94313997,0.75259,0.99050999,0.09736,0.018409999,0.11404
29109,"Lawrence, Missouri",0.78855997,0.66079003,0.98505998,0.069339998,0.017859999,0.10327
29111,"Lewis, Missouri",0.89155,0.56536001,0.99519002,0.10181,0.020570001,0.13079999
29113,"Lincoln, Missouri",0.97053999,0.89559001,0.97816002,0.10684,0.01007,0.097520001
29115,"Linn, Missouri",0.92702001,0.71335,0.99864,0.11959,0.020230001,0.13691001
29117,"Livingston, Missouri",0.89129001,0.66022003,0.99812001,0.1376,0.02538,0.12882
29119,"McDonald, Missouri",0.66126001,0.57858002,0.98461002,0.088540003,0.016030001,0.10661
29121,"Macon, Missouri",0.88959002,0.49105999,0.99572003,0.11489,0.01795,0.12853999
29123,"Madison, Missouri",0.78100002,0.55476999,0.99414998,0.15666001,0.0163,0.12609001
29125,"Maries, Missouri",0.90549999,0.66720003,0.99308997,0.095289998,0.018549999,0.1427
29127,"Marion, Missouri",0.78915,0.70705003,0.99583,0.080640003,0.01956,0.11986
29129,"Mercer, Missouri",0.92129999,,0.99677002,0.09228,0.01874,0.12985
29131,"Miller, Missouri",0.79863,0.55285001,0.99167001,0.060600001,0.024259999,0.11954
29133,"Mississippi, Missouri",0.59868002,0.41848999,0.99914002,0.078060001,0.02008,0.15603
29135,"Moniteau, Missouri",0.84129,0.70963001,0.99522001,0.13123,0.01338,0.12271
29137,"Monroe, Missouri",0.90342999,0.47272,0.99589002,0.14113,0.0196,0.13145
29139,"Montgomery, Missouri",0.87689,0.53852999,0.99011999,0.094180003,0.01623,0.11954
29141,"Morgan, Missouri",0.76003999,0.52012002,0.98953003,0.081579998,0.021050001,0.11529
29143,"New Madrid, Missouri",0.66044003,0.53650999,0.99703997,0.059050001,0.017759999,0.13596
29145,"Newton, Missouri",0.75031,0.72463,0.98074001,0.092759997,0.02692,0.10369
29147,"Nodaway, Missouri",1.0439399,0.81559002,0.99633998,0.069559999,0.028069999,0.12125
29149,"Oregon, Missouri",0.75041997,0.48258001,0.99555999,0.050379999,0.01808,0.13325
29151,"Osage, Missouri",1.02957,0.58904999,0.99804002,0.06938,0.02265,0.14590999
29153,"Ozark, Missouri",0.75700003,,0.99058998,0.15195,0.0242,0.1179
29155,"Pemiscot, Missouri",0.58319998,0.50663,0.99717999,0.032590002,0.0093,0.13547
29157,"Perry, Missouri",0.88116997,0.64484,0.99792999,0.11967,0.01684,0.14347
29159,"Pettis, Missouri",0.73417002,0.67899001,0.99383998,0.084700003,0.01536,0.10576
29161,"Phelps, Missouri",0.84004998,0.83352,0.99365002,0.084880002,0.02736,0.11089
29163,"Pike, Missouri",0.84051001,0.61004001,0.99765998,0.093829997,0.01921,0.13165
29165,"Platte, Missouri",1.04626,1.20994,0.92853999,0.088569999,0.01038,0.089440003
29167,"Polk, Missouri",0.83244002,0.68194002,0.98851001,0.072109997,0.01969,0.102
29169,"Pulaski, Missouri",0.90042001,0.77671999,0.97281998,0.062449999,0.01915,0.090170003
29171,"Putnam, Missouri",0.86056,,0.99914998,0.083570004,0.01757,0.13567001
29173,"Ralls, Missouri",0.89137,0.61142999,0.99330997,0.089910001,0.021989999,0.13080999
29175,"Randolph, Missouri",0.79058999,0.64384001,0.99484003,0.10034,0.018139999,0.11706
29177,"Ray, Missouri",0.90482998,0.84577,0.98952001,0.1034,0.0146,0.11206
29179,"Reynolds, Missouri",0.75088,,0.99800003,0.066320002,0.01695,0.1432
29181,"Ripley, Missouri",0.70137,0.40777999,0.99580002,0.086139999,0.01345,0.12825
29183,"St. Charles, Missouri",1.0878201,1.32578,0.97306001,0.10356,0.01056,0.089529999
29185,"St. Clair, Missouri",0.82225001,,0.99185002,0.1033,0.02345,0.11606
29186,"Ste Genevieve, Missouri",0.91892999,0.76253003,0.99489999,0.095739998,0.01371,0.13269
29187,"St. Francois, Missouri",0.79751003,0.65570998,0.99497002,0.12406,0.01595,0.10515
29189,"St. Louis County, Missouri",0.78839999,0.99315,0.98043001,0.084590003,0.01251,0.08495
29195,"Saline, Missouri",0.73493999,0.53868997,0.99781001,0.058880001,0.0184,0.12436
29197,"Schuyler, Missouri",0.86242998,,0.99804002,0.14888,0.02063,0.14612
29199,"Scotland, Missouri",0.91273999,,0.99786001,0.15239,0.01945,0.15666001
29201,"Scott, Missouri",0.73604,0.59847999,0.99716997,0.12284,0.01506,0.12207
29203,"Shannon, Missouri",0.68295002,,0.99777001,0.08585,0.01294,0.14916
29205,"Shelby, Missouri",0.91101003,0.66614997,0.99833,0.11908,0.01784,0.142
29207,"Stoddard, Missouri",0.80798,0.5442,0.99684,0.093189999,0.016829999,0.12141
29209,"Stone, Missouri",0.81120002,0.60662001,0.97577,0.083789997,0.031780001,0.10013
29211,"Sullivan, Missouri",0.72105998,,0.99489999,0.074199997,0.01197,0.13189
29213,"Taney, Missouri",0.78805,0.60508001,0.98782003,0.066409998,0.02208,0.097240001
29215,"Texas, Missouri",0.72820997,0.54359001,0.99575001,0.076130003,0.02665,0.12205
29217,"Vernon, Missouri",0.79631001,0.63015002,0.99580997,0.11647,0.017340001,0.12104
29219,"Warren, Missouri",0.94367999,0.86175001,0.97013003,0.1054,0.01474,0.10126
29221,"Washington, Missouri",0.70084,0.52859002,0.99594998,0.10312,0.01437,0.12122
29223,"Wayne, Missouri",0.71184999,0.37222999,0.99734998,0.09268,0.01905,0.1372
29225,"Webster, Missouri",0.87809998,0.71037,0.97091001,0.10175,0.01578,0.1015
29227,"Worth, Missouri",0.97425997,,0.99918997,0.072659999,0.041170001,0.15343
29229,"Wright, Missouri",0.72918999,0.53461999,0.99616998,0.077420004,0.019090001,0.1134
29510,"St. Louis City, Missouri",0.70038998,0.80781001,0.96816999,0.099179998,0.02554,0.081079997
30001,"Beaverhead, Montana",0.96219999,0.79738998,0.99620003,0.072570004,0.034639999,0.10632
30003,"Big Horn, Montana",0.48414001,0.79697001,0.99980998,0.072549999,0.019060001,0.1656
30005,"Blaine, Montana",0.55576998,0.62729001,0.99845999,0.051580001,0.020230001,0.16911
30007,"Broadwater, Montana",0.91826999,0.67435998,0.98861003,0.085419998,0.029170001,0.10605
30009,"Carbon, Montana",1.074,0.80021,0.99282998,0.11277,0.045759998,0.09888
30011,"Carter, Montana",,,1.0,0.086138502,0.055498078,0.13012493
30013,"Cascade, Montana",0.8251,0.90912998,0.99090999,0.077310003,0.01701,0.092210002
30015,"Chouteau, Montana",0.98580998,,0.99296999,0.10588,0.043359999,0.10331
30017,"Custer, Montana",0.94387001,1.04548,0.99636,0.045990001,0.02399,0.12519
30019,"Daniels, Montana",1.1474,,0.99949998,0.06199,0.01017,0.1418
30021,"Dawson, Montana",1.01449,1.10552,0.99735999,0.086329997,0.024089999,0.12783
30023,"Deer Lodge, Montana",0.81221002,0.63068002,0.99443001,0.049339999,0.02609,0.12683
30025,"Fallon, Montana",1.07262,,0.99957001,0.15602,0.033130001,0.13733
30027,"Fergus, Montana",0.91623002,0.81146997,0.99664998,0.061939999,0.030579999,0.11682
30029,"Flathead, Montana",0.91574001,0.79988998,0.99175,0.068319999,0.0221,0.096950002
30031,"Gallatin, Montana",1.13998,1.1875401,0.97359002,0.11734,0.022089999,0.095559999
30033,"Garfield, Montana",,,0.99719119,0.13044111,0.043380883,0.14688618
30035,"Glacier, Montana",0.45486999,0.64964002,0.99874002,0.14946,0.01537,0.17765
30039,"Granite, Montana",1.04951,,0.98927999,0.085649997,0.041370001,0.10471
30041,"Hill, Montana",0.64911997,0.86066002,0.99733001,0.086479999,0.01439,0.13748001
30043,"Jefferson, Montana",0.93286002,0.98523003,0.95885998,0.061250001,0.02468,0.096450001
30045,"Judith Basin, Montana",,,0.99088985,0.1022219,0.024329867,0.10339021
30047,"Lake, Montana",0.66709,0.75923002,0.99497998,0.075290002,0.02138,0.11441
30049,"Lewis and Clark, Montana",0.91167003,0.93294001,0.98839003,0.084720001,0.031029999,0.096089996
30051,"Liberty, Montana",,,0.99606222,0.097219855,0.016425673,0.12934971
30053,"Lincoln, Montana",0.79514003,0.54806,0.99469,0.071170002,0.02857,0.12605
30055,"McCone, Montana",1.13685,,0.99958998,0.09787,0.02616,0.15302999
30057,"Madison, Montana",1.1015199,0.77234,0.98264003,0.093960002,0.02603,0.098580003
30059,"Meagher, Montana",0.97684997,,0.99558002,0.13326,0.059700001,0.1112
30061,"Mineral, Montana",0.80008,,0.98474002,0.079219997,0.02798,0.098300003
30063,"Missoula, Montana",0.99296999,0.92210001,0.98320001,0.098289996,0.0272,0.095559999
30065,"Musselshell, Montana",0.93646002,,0.98199999,0.065729998,0.02925,0.10003
30067,"Park, Montana",1.0350699,0.73584998,0.98658001,0.13986,0.032170001,0.097139999
30071,"Phillips, Montana",0.95931,,0.99918997,0.13467,0.02365,0.16091
30073,"Pondera, Montana",0.83607,0.96293002,0.99330997,0.074320003,0.0286,0.12748
30075,"Powder River, Montana",,,0.99940258,0.07852596,0.037447151,0.13572437
30077,"Powell, Montana",0.78983003,0.86087,0.99456,0.06656,0.025140001,0.11023
30079,"Prairie, Montana",,,0.99280566,0.096387535,0.055895466,0.10522567
30081,"Ravalli, Montana",0.93080997,0.82525003,0.98098999,0.071520001,0.02864,0.099179998
30083,"Richland, Montana",0.97873998,1.15135,0.99646997,0.061360002,0.024669999,0.12251
30085,"Roosevelt, Montana",0.54457998,0.74662,0.99818999,0.07429,0.01242,0.163
30087,"Rosebud, Montana",0.66921997,0.87336999,0.99721003,0.087889999,0.018829999,0.13043
30089,"Sanders, Montana",0.83388001,0.60579997,0.98913002,0.09121,0.0361,0.1034
30091,"Sheridan, Montana",1.04522,1.07577,0.99997002,0.14727999,0.029300001,0.13923
30093,"Silver Bow, Montana",0.75958002,0.83140999,0.99700999,0.068039998,0.022050001,0.12277
30095,"Stillwater, Montana",1.00655,1.08459,0.98185003,0.10499,0.035689998,0.099760003
30097,"Sweet Grass, Montana",1.0379699,,0.99400997,0.088359997,0.039469998,0.11103
30099,"Teton, Montana",1.00205,0.88661999,0.99414998,0.062530003,0.042750001,0.11118
30101,"Toole, Montana",0.84884,0.83043998,0.99566001,0.091789998,0.038630001,0.11213
30105,"Valley, Montana",0.97478002,0.99523002,0.99862999,0.10353,0.025189999,0.14372
30107,"Wheatland, Montana",,,0.99168688,0.19818893,0.021895351,0.10485737
30111,"Yellowstone, Montana",0.8768,1.05426,0.98991001,0.071050003,0.01483,0.092069998
31001,"Adams, Nebraska",0.88799,0.86606997,0.99632001,0.063699998,0.02194,0.10812
31003,"Antelope, Nebraska",1.11277,0.70113999,0.99611002,0.079300001,0.035810001,0.123
31011,"Boone, Nebraska",1.11061,0.94343001,0.99914998,0.089000002,0.024809999,0.13424
31013,"Box Butte, Nebraska",0.91351002,0.96521997,0.99763,0.1752,0.01991,0.12744001
31015,"Boyd, Nebraska",1.09176,,0.99748999,0.06199,0.021330001,0.13844
31017,"Brown, Nebraska",0.97577,,0.99695998,0.0638,0.02306,0.12568
31019,"Buffalo, Nebraska",1.02719,1.07604,0.99211001,0.068439998,0.01771,0.099799998
31021,"Burt, Nebraska",1.08513,0.92619002,0.99535,0.089249998,0.02359,0.11599
31023,"Butler, Nebraska",1.06416,0.79121,0.99164999,0.078259997,0.020190001,0.11026
31025,"Cass, Nebraska",1.11209,1.11946,0.97286999,0.12651999,0.018449999,0.1003
31027,"Cedar, Nebraska",1.22321,0.90495998,0.99637997,0.12751999,0.02311,0.12784
31029,"Chase, Nebraska",0.98749,0.84877998,0.99902999,0.091760002,0.024809999,0.12497
31031,"Cherry, Nebraska",0.986,0.68410999,0.99761999,0.11518,0.02165,0.12718
31033,"Cheyenne, Nebraska",0.98580998,0.95459002,0.99346,0.089819998,0.02091,0.10743
31035,"Clay, Nebraska",1.03207,0.82931,0.98811001,0.092189997,0.0196,0.10988
31037,"Colfax, Nebraska",0.57292002,0.56804001,0.99171001,0.038509998,0.01272,0.12109
31039,"Cuming, Nebraska",0.97847998,0.75174999,0.99681997,0.050080001,0.02145,0.11768
31041,"Custer, Nebraska",1.03036,0.81915998,0.99798,0.11174,0.02767,0.1124
31043,"Dakota, Nebraska",0.62869,0.76628,0.98295999,0.032109998,0.0092099998,0.11355
31045,"Dawes, Nebraska",1.02863,1.0358599,0.99594998,0.10697,0.03159,0.1101
31047,"Dawson, Nebraska",0.67014998,0.84735,0.99581999,0.051849999,0.01473,0.11886
31049,"Deuel, Nebraska",1.0208,,0.98515999,0.12864,0.050159998,0.10272
31051,"Dixon, Nebraska",0.98905998,0.92927998,0.99201,0.06521,0.01368,0.11211
31053,"Dodge, Nebraska",0.83293998,0.76798999,0.99265999,0.074929997,0.016559999,0.10372
31055,"Douglas, Nebraska",0.80927998,1.02388,0.98496002,0.065590002,0.01392,0.091449998
31057,"Dundy, Nebraska",1.04444,,0.99672002,0.061939999,0.021020001,0.11541
31059,"Fillmore, Nebraska",1.07819,0.82318997,0.99712002,0.059179999,0.020710001,0.11625
31061,"Franklin, Nebraska",1.1055,,0.99215001,0.16339999,0.02385,0.11247
31063,"Frontier, Nebraska",1.0855401,0.99896002,0.9885,0.09612,0.05528,0.1033
31065,"Furnas, Nebraska",1.06473,0.84034997,0.99590999,0.11588,0.02063,0.11467
31067,"Gage, Nebraska",0.92404997,0.82163,0.99489999,0.080009997,0.01733,0.11727
31069,"Garden, Nebraska",,,0.99769527,0.22136679,0.037315845,0.11155088
31071,"Garfield, Nebraska",1.17126,,0.99527001,0.094549999,0.051449999,0.12803
31073,"Gosper, Nebraska",1.06101,,0.98356003,0.06208,0.023460001,0.10215
31075,"Grant, Nebraska",,,0.99476892,0.14807145,0.01352638,0.099408269
31077,"Greeley, Nebraska",1.15053,,0.99392998,0.054000001,0.033750001,0.1237
31079,"Hall, Nebraska",0.66930002,0.82726002,0.99375999,0.051350001,0.01543,0.10088
31081,"Hamilton, Nebraska",1.08571,1.0582401,0.98825997,0.063060001,0.029449999,0.10621
31083,"Harlan, Nebraska",1.1057301,,0.99545002,0.13544001,0.031769998,0.11592
31087,"Hitchcock, Nebraska",1.03206,,0.99198002,0.13823,0.02551,0.11901
31089,"Holt, Nebraska",1.03485,0.93658,0.99839997,0.073260002,0.02421,0.12846
31093,"Howard, Nebraska",1.07802,,0.99251997,0.11242,0.023010001,0.11336
31095,"Jefferson, Nebraska",0.85825002,0.68940997,0.99724001,0.062530003,0.027659999,0.11949
31097,"Johnson, Nebraska",0.79079002,0.94005001,0.99290001,0.079980001,0.01299,0.11728
31099,"Kearney, Nebraska",1.09842,0.92430001,0.98146999,0.079800002,0.024390001,0.10422
31101,"Keith, Nebraska",0.97583997,1.0396,0.99590999,0.08134,0.033829998,0.10746
31105,"Kimball, Nebraska",0.96209002,,0.99541998,0.19233,0.022700001,0.10809
31107,"Knox, Nebraska",0.96733999,0.68234998,0.99471998,0.090779997,0.02406,0.13233
31109,"Lancaster, Nebraska",0.96534002,1.10923,0.98607999,0.083580002,0.01595,0.09691
31111,"Lincoln, Nebraska",0.89218998,0.95743001,0.99457002,0.073849998,0.016690001,0.10547
31113,"Logan, Nebraska",,,0.98374081,0.13875784,0.051495273,0.1071602
31119,"Madison, Nebraska",0.92909002,0.91153002,0.99535,0.05026,0.016319999,0.10793
31121,"Merrick, Nebraska",1.11498,0.92826998,0.99206001,0.10038,0.02165,0.1133
31123,"Morrill, Nebraska",0.90884,0.85886002,0.98913002,0.13018,0.02258,0.10877
31125,"Nance, Nebraska",1.11717,0.81708002,0.99241,0.068360001,0.01719,0.11672
31127,"Nemaha, Nebraska",1.02378,1.01752,0.99520999,0.063770004,0.02293,0.11959
31129,"Nuckolls, Nebraska",0.99331999,,0.99707001,0.08721,0.022299999,0.12104
31131,"Otoe, Nebraska",0.92979997,0.91674,0.99119997,0.06397,0.02031,0.11596
31133,"Pawnee, Nebraska",1.03197,,0.99618,0.11796,0.025529999,0.11784
31135,"Perkins, Nebraska",1.14323,,0.99612999,0.04611,0.039799999,0.1162
31137,"Phelps, Nebraska",1.01046,0.92154998,0.99656999,0.081390001,0.02476,0.11367
